ISO_N3,country_name,province_code,province_name,e,i,ie
052,巴巴多斯,34,安徽省,22162755 ,0 ,22162755 
052,巴巴多斯,35,福建省,21159472 ,17774 ,21177246 
052,巴巴多斯,36,江西省,23463321 ,0 ,23463321 
052,巴巴多斯,37,山东省,55643867 ,0 ,55643867 
052,巴巴多斯,41,河南省,2169089 ,0 ,2169089 
052,巴巴多斯,42,湖北省,3549398 ,0 ,3549398 
052,巴巴多斯,43,湖南省,4211921 ,871 ,4212792 
052,巴巴多斯,44,广东省,122626916 ,136716764 ,259343680 
052,巴巴多斯,45,广西壮族自治区,676413 ,0 ,676413 
052,巴巴多斯,50,重庆市,1132189 ,0 ,1132189 
052,巴巴多斯,51,四川省,2794335 ,180200 ,2974535 
052,巴巴多斯,52,贵州省,1371883 ,0 ,1371883 
052,巴巴多斯,53,云南省,2207038 ,0 ,2207038 
052,巴巴多斯,61,陕西省,1826155 ,0 ,1826155 
052,巴巴多斯,64,宁夏回族自治区,16119 ,0 ,16119 
052,巴巴多斯,65,新疆维吾尔自治区,3796779 ,0 ,3796779 
056,比利时,11,北京市,5506554862 ,5891457566 ,11398012428 
056,比利时,12,天津市,2474689578 ,497955347 ,2972644925 
056,比利时,13,河北省,3623058049 ,108733609 ,3731791658 
056,比利时,14,山西省,813666491 ,18544240 ,832210731 
056,比利时,15,内蒙古自治区,254612965 ,63366536 ,317979501 
056,比利时,21,辽宁省,2462733530 ,383221114 ,2845954644 
056,比利时,22,吉林省,1912588669 ,210564204 ,2123152873 
056,比利时,23,黑龙江省,1066316407 ,189646409 ,1255962816 
056,比利时,31,上海市,29334868476 ,9841119731 ,39175988207 
056,比利时,32,江苏省,25014454729 ,6019732551 ,31034187280 
056,比利时,33,浙江省,25828059154 ,2653199842 ,28481258996 
056,比利时,34,安徽省,2481052715 ,173865530 ,2654918245 
056,比利时,35,福建省,6898551993 ,720682078 ,7619234071 
056,比利时,36,江西省,2950742103 ,97728873 ,3048470976 
056,比利时,37,山东省,11935378645 ,941267978 ,12876646623 
056,比利时,41,河南省,3457902586 ,102206894 ,3560109480 
056,比利时,42,湖北省,3953854341 ,218930140 ,4172784481 
056,比利时,43,湖南省,2907089604 ,240827952 ,3147917556 
056,比利时,44,广东省,24044811418 ,14361641566 ,38406452984 
056,比利时,45,广西壮族自治区,1117455363 ,21255984 ,1138711347 
056,比利时,46,海南省,887102575 ,1048207649 ,1935310224 
056,比利时,50,重庆市,1419260081 ,119515604 ,1538775685 
056,比利时,51,四川省,4701810613 ,192103379 ,4893913992 
056,比利时,52,贵州省,397063931 ,6573301 ,403637232 
056,比利时,53,云南省,1030564194 ,83765000 ,1114329194 
056,比利时,54,西藏自治区,12132080 ,1671709 ,13803789 
056,比利时,61,陕西省,831130982 ,751988566 ,1583119548 
056,比利时,62,甘肃省,62088367 ,6565576 ,68653943 
056,比利时,63,青海省,1064210 ,10277155 ,11341365 
056,比利时,64,宁夏回族自治区,453721603 ,4732701 ,458454304 
056,比利时,65,新疆维吾尔自治区,673797526 ,4781506 ,678579032 
060,百慕大,11,北京市,9454801 ,640 ,9455441 
060,百慕大,12,天津市,163743557 ,0 ,163743557 
060,百慕大,13,河北省,16498 ,0 ,16498 
060,百慕大,21,辽宁省,136217 ,0 ,136217 
060,百慕大,31,上海市,67061563 ,3593 ,67065156 
060,百慕大,32,江苏省,116748114 ,167 ,116748281 
060,百慕大,33,浙江省,43454786 ,4918 ,43459704 
060,百慕大,34,安徽省,812084 ,0 ,812084 
060,百慕大,35,福建省,16962706 ,0 ,16962706 
060,百慕大,36,江西省,36542 ,0 ,36542 
060,百慕大,37,山东省,6355466 ,0 ,6355466 
060,百慕大,41,河南省,96372 ,0 ,96372 
060,百慕大,42,湖北省,41617 ,0 ,41617 
060,百慕大,43,湖南省,70300 ,0 ,70300 
060,百慕大,44,广东省,16959932 ,2030 ,16961962 
060,百慕大,51,四川省,122454 ,0 ,122454 
060,百慕大,52,贵州省,78 ,0 ,78 
060,百慕大,61,陕西省,86153 ,0 ,86153 
064,不丹,11,北京市,4937349 ,15333 ,4952682 
064,不丹,12,天津市,43691 ,180 ,43871 
064,不丹,13,河北省,317370 ,2952 ,320322 
064,不丹,14,山西省,1274548 ,0 ,1274548 
064,不丹,15,内蒙古自治区,1505 ,0 ,1505 
064,不丹,21,辽宁省,5148 ,0 ,5148 
064,不丹,22,吉林省,29222 ,0 ,29222 
064,不丹,31,上海市,1026057 ,16275 ,1042332 
064,不丹,32,江苏省,17936380 ,26 ,17936406 
064,不丹,33,浙江省,4771383 ,18118416 ,22889799 
064,不丹,34,安徽省,1275584 ,0 ,1275584 
064,不丹,35,福建省,7777514 ,154 ,7777668 
064,不丹,36,江西省,2524988 ,0 ,2524988 
064,不丹,37,山东省,7929646 ,3637 ,7933283 
064,不丹,41,河南省,895545 ,987 ,896532 
064,不丹,42,湖北省,1326943 ,0 ,1326943 
064,不丹,43,湖南省,216321852 ,0 ,216321852 
064,不丹,44,广东省,89282768 ,2775 ,89285543 
064,不丹,45,广西壮族自治区,2499131 ,0 ,2499131 
064,不丹,46,海南省,309234369 ,0 ,309234369 
064,不丹,50,重庆市,2180323 ,0 ,2180323 
064,不丹,51,四川省,754699 ,0 ,754699 
064,不丹,53,云南省,9188982 ,0 ,9188982 
064,不丹,54,西藏自治区,2744 ,0 ,2744 
064,不丹,61,陕西省,490908 ,0 ,490908 
068,多民族玻利维亚国,11,北京市,656535208 ,138796279 ,795331487 
068,多民族玻利维亚国,12,天津市,35476555 ,65145261 ,100621816 
068,多民族玻利维亚国,13,河北省,174864439 ,24618827 ,199483266 
068,多民族玻利维亚国,14,山西省,1827809 ,0 ,1827809 
068,多民族玻利维亚国,15,内蒙古自治区,3080839 ,0 ,3080839 
068,多民族玻利维亚国,21,辽宁省,45283327 ,7287083 ,52570410 
068,多民族玻利维亚国,22,吉林省,4854859 ,1215994 ,6070853 
068,多民族玻利维亚国,23,黑龙江省,9207679 ,0 ,9207679 
068,多民族玻利维亚国,31,上海市,297436722 ,111066400 ,408503122 
068,多民族玻利维亚国,32,江苏省,550176545 ,305273502 ,855450047 
068,多民族玻利维亚国,33,浙江省,759469473 ,234611931 ,994081404 
068,多民族玻利维亚国,34,安徽省,188997562 ,180378652 ,369376214 
068,多民族玻利维亚国,35,福建省,252971076 ,69286044 ,322257120 
068,多民族玻利维亚国,36,江西省,55323569 ,135940474 ,191264043 
068,多民族玻利维亚国,37,山东省,600397358 ,517207428 ,1117604786 
068,多民族玻利维亚国,41,河南省,93273879 ,1091532945 ,1184806824 
068,多民族玻利维亚国,42,湖北省,53723291 ,81072330 ,134795621 
068,多民族玻利维亚国,43,湖南省,58181549 ,319937613 ,378119162 
068,多民族玻利维亚国,44,广东省,801164254 ,307306948 ,1108471202 
068,多民族玻利维亚国,45,广西壮族自治区,64470749 ,50497640 ,114968389 
068,多民族玻利维亚国,46,海南省,129162 ,3000566 ,3129728 
068,多民族玻利维亚国,50,重庆市,219193534 ,17762862 ,236956396 
068,多民族玻利维亚国,51,四川省,56970560 ,14273969 ,71244529 
068,多民族玻利维亚国,52,贵州省,1750783 ,11471683 ,13222466 
068,多民族玻利维亚国,53,云南省,21388054 ,4768268 ,26156322 
068,多民族玻利维亚国,54,西藏自治区,311380 ,0 ,311380 
068,多民族玻利维亚国,61,陕西省,7378989 ,90691782 ,98070771 
068,多民族玻利维亚国,62,甘肃省,3398264 ,0 ,3398264 
068,多民族玻利维亚国,64,宁夏回族自治区,3409507 ,0 ,3409507 
068,多民族玻利维亚国,65,新疆维吾尔自治区,1249830 ,0 ,1249830 
070,波黑,11,北京市,38804159 ,9560335 ,48364494 
070,波黑,12,天津市,9941022 ,3220628 ,13161650 
070,波黑,13,河北省,4868147 ,204848 ,5072995 
070,波黑,14,山西省,92489 ,0 ,92489 
070,波黑,21,辽宁省,6325845 ,139496964 ,145822809 
070,波黑,22,吉林省,395713 ,1135281 ,1530994 
070,波黑,23,黑龙江省,5642293 ,188329 ,5830622 
070,波黑,31,上海市,33124654 ,193066103 ,226190757 
070,波黑,32,江苏省,98606843 ,34871009 ,133477852 
070,波黑,33,浙江省,190143985 ,62482109 ,252626094 
070,波黑,34,安徽省,20070063 ,5005116 ,25075179 
070,波黑,35,福建省,27246984 ,91887934 ,119134918 
070,波黑,36,江西省,7135909 ,1410462 ,8546371 
070,波黑,37,山东省,81160620 ,15536841 ,96697461 
070,波黑,41,河南省,12956916 ,2587 ,12959503 
070,波黑,42,湖北省,3364305 ,758900 ,4123205 
070,波黑,43,湖南省,8591434 ,208536 ,8799970 
070,波黑,44,广东省,168147049 ,60310380 ,228457429 
070,波黑,45,广西壮族自治区,1473440 ,41714552 ,43187992 
070,波黑,46,海南省,12102 ,10031449 ,10043551 
070,波黑,50,重庆市,15283139 ,2573214 ,17856353 
070,波黑,51,四川省,244911050 ,6166854 ,251077904 
070,波黑,52,贵州省,89951 ,0 ,89951 
070,波黑,53,云南省,1580573 ,10604521 ,12185094 
070,波黑,54,西藏自治区,274 ,0 ,274 
070,波黑,61,陕西省,2252611 ,140988 ,2393599 
070,波黑,64,宁夏回族自治区,13 ,0 ,13 
072,博茨瓦纳,11,北京市,53963227 ,40884097 ,94847324 
072,博茨瓦纳,12,天津市,3463675 ,0 ,3463675 
072,博茨瓦纳,13,河北省,12075404 ,0 ,12075404 
072,博茨瓦纳,14,山西省,822390 ,0 ,822390 
072,博茨瓦纳,15,内蒙古自治区,4107 ,0 ,4107 
072,博茨瓦纳,21,辽宁省,6086053 ,41 ,6086094 
072,博茨瓦纳,22,吉林省,7416 ,0 ,7416 
072,博茨瓦纳,23,黑龙江省,1962076 ,0 ,1962076 
072,博茨瓦纳,31,上海市,69838962 ,87854915 ,157693877 
072,博茨瓦纳,32,江苏省,92480080 ,4402891 ,96882971 
072,博茨瓦纳,33,浙江省,266253951 ,121447363 ,387701314 
072,博茨瓦纳,34,安徽省,14516288 ,0 ,14516288 
072,博茨瓦纳,35,福建省,28552600 ,222504380 ,251056980 
072,博茨瓦纳,36,江西省,29405453 ,0 ,29405453 
072,博茨瓦纳,37,山东省,114384968 ,22736573 ,137121541 
072,博茨瓦纳,41,河南省,6141922 ,0 ,6141922 
072,博茨瓦纳,42,湖北省,14077072 ,0 ,14077072 
072,博茨瓦纳,43,湖南省,55001380 ,0 ,55001380 
072,博茨瓦纳,44,广东省,282916729 ,203795986 ,486712715 
072,博茨瓦纳,45,广西壮族自治区,6909481 ,397195940 ,404105421 
072,博茨瓦纳,46,海南省,711354 ,0 ,711354 
072,博茨瓦纳,50,重庆市,3541357 ,0 ,3541357 
072,博茨瓦纳,51,四川省,9378377 ,593 ,9378970 
072,博茨瓦纳,52,贵州省,1401604 ,0 ,1401604 
072,博茨瓦纳,53,云南省,13161363 ,777573832 ,790735195 
072,博茨瓦纳,61,陕西省,6606653 ,0 ,6606653 
072,博茨瓦纳,62,甘肃省,529933 ,0 ,529933 
072,博茨瓦纳,64,宁夏回族自治区,14 ,0 ,14 
072,博茨瓦纳,65,新疆维吾尔自治区,4533187 ,0 ,4533187 
076,巴西,11,北京市,5034044282 ,92135450815 ,97169495097 
076,巴西,12,天津市,6840470571 ,15930505523 ,22770976094 
076,巴西,13,河北省,6246042458 ,28582650342 ,34828692800 
076,巴西,14,山西省,2672663813 ,1381893415 ,4054557228 
076,巴西,15,内蒙古自治区,874936243 ,77973940 ,952910183 
076,巴西,21,辽宁省,2425528878 ,19034588394 ,21460117272 
076,巴西,22,吉林省,235856147 ,4388245290 ,4624101437 
076,巴西,23,黑龙江省,464616535 ,6280258417 ,6744874952 
076,巴西,31,上海市,15862644128 ,59620837808 ,75483481936 
076,巴西,32,江苏省,57862507474 ,74760394372 ,132622901846 
076,巴西,33,浙江省,65820297219 ,32971601299 ,98791898518 
076,巴西,34,安徽省,12695762951 ,7738251728 ,20434014679 
076,巴西,35,福建省,10733895768 ,33316376731 ,44050272499 
076,巴西,36,江西省,8427493508 ,3819530327 ,12247023835 
076,巴西,37,山东省,26411234824 ,83344439995 ,109755674819 
076,巴西,41,河南省,5410020208 ,3366704673 ,8776724881 
076,巴西,42,湖北省,16844722896 ,6166573280 ,23011296176 
076,巴西,43,湖南省,4845476024 ,11131907939 ,15977383963 
076,巴西,44,广东省,42245526605 ,33170246500 ,75415773105 
076,巴西,45,广西壮族自治区,1267489279 ,20617048497 ,21884537776 
076,巴西,46,海南省,499518523 ,2054742512 ,2554261035 
076,巴西,50,重庆市,4188200251 ,4922365004 ,9110565255 
076,巴西,51,四川省,7262110960 ,3460606033 ,10722716993 
076,巴西,52,贵州省,455009597 ,215963353 ,670972950 
076,巴西,53,云南省,3397256013 ,4918826959 ,8316082972 
076,巴西,54,西藏自治区,21066558 ,0 ,21066558 
076,巴西,61,陕西省,3724752728 ,5061266725 ,8786019453 
076,巴西,62,甘肃省,194290216 ,809020172 ,1003310388 
076,巴西,63,青海省,12973403 ,2519768 ,15493171 
076,巴西,64,宁夏回族自治区,773716822 ,47556143 ,821272965 
076,巴西,65,新疆维吾尔自治区,818509986 ,110932450 ,929442436 
084,伯利兹,11,北京市,17073148 ,4295 ,17077443 
084,伯利兹,12,天津市,15467815 ,0 ,15467815 
084,伯利兹,13,河北省,16537537 ,0 ,16537537 
084,伯利兹,14,山西省,629756 ,0 ,629756 
084,伯利兹,21,辽宁省,8031243 ,0 ,8031243 
084,伯利兹,23,黑龙江省,331637 ,0 ,331637 
084,伯利兹,31,上海市,29455769 ,87879 ,29543648 
084,伯利兹,32,江苏省,71743103 ,522658 ,72265761 
084,伯利兹,33,浙江省,611422143 ,0 ,611422143 
084,伯利兹,34,安徽省,9260644 ,0 ,9260644 
084,伯利兹,35,福建省,36615741 ,0 ,36615741 
084,伯利兹,36,江西省,35175656 ,0 ,35175656 
084,伯利兹,37,山东省,506589286 ,0 ,506589286 
084,伯利兹,41,河南省,9666027 ,0 ,9666027 
084,伯利兹,42,湖北省,28069500 ,0 ,28069500 
084,伯利兹,43,湖南省,62723352 ,0 ,62723352 
084,伯利兹,44,广东省,140126129 ,109999 ,140236128 
084,伯利兹,45,广西壮族自治区,10488582 ,0 ,10488582 
084,伯利兹,46,海南省,40718 ,0 ,40718 
084,伯利兹,50,重庆市,27392024 ,0 ,27392024 
084,伯利兹,51,四川省,23429633 ,0 ,23429633 
084,伯利兹,52,贵州省,2988427 ,0 ,2988427 
084,伯利兹,53,云南省,673166 ,0 ,673166 
084,伯利兹,61,陕西省,67982 ,0 ,67982 
090,所罗门群岛,11,北京市,135832696 ,468340097 ,604172793 
090,所罗门群岛,12,天津市,6328863 ,0 ,6328863 
090,所罗门群岛,13,河北省,24716026 ,0 ,24716026 
090,所罗门群岛,15,内蒙古自治区,1205835 ,0 ,1205835 
090,所罗门群岛,21,辽宁省,619425 ,398 ,619823 
090,所罗门群岛,22,吉林省,356850 ,0 ,356850 
090,所罗门群岛,23,黑龙江省,182950 ,0 ,182950 
090,所罗门群岛,31,上海市,23531926 ,198745624 ,222277550 
090,所罗门群岛,32,江苏省,80954007 ,316332471 ,397286478 
090,所罗门群岛,33,浙江省,116255699 ,78037624 ,194293323 
090,所罗门群岛,34,安徽省,6736453 ,0 ,6736453 
090,所罗门群岛,35,福建省,39425664 ,82887807 ,122313471 
090,所罗门群岛,36,江西省,64247675 ,3210367 ,67458042 
090,所罗门群岛,37,山东省,99521922 ,54156333 ,153678255 
090,所罗门群岛,41,河南省,1786896 ,0 ,1786896 
090,所罗门群岛,42,湖北省,18482153 ,0 ,18482153 
090,所罗门群岛,43,湖南省,48605134 ,0 ,48605134 
090,所罗门群岛,44,广东省,161920209 ,348806497 ,510726706 
090,所罗门群岛,45,广西壮族自治区,11404295 ,0 ,11404295 
090,所罗门群岛,50,重庆市,13414807 ,0 ,13414807 
090,所罗门群岛,51,四川省,37101585 ,132 ,37101717 
090,所罗门群岛,52,贵州省,3108255 ,0 ,3108255 
090,所罗门群岛,53,云南省,8977489 ,0 ,8977489 
090,所罗门群岛,61,陕西省,2929162 ,0 ,2929162 
090,所罗门群岛,65,新疆维吾尔自治区,1603896 ,0 ,1603896 
092,英属维尔京群岛,11,北京市,9145792 ,2235 ,9148027 
092,英属维尔京群岛,12,天津市,2481721 ,0 ,2481721 
092,英属维尔京群岛,13,河北省,3205174 ,0 ,3205174 
092,英属维尔京群岛,21,辽宁省,1378568 ,0 ,1378568 
092,英属维尔京群岛,31,上海市,77379107 ,836 ,77379943 
092,英属维尔京群岛,32,江苏省,530947437 ,95826 ,531043263 
092,英属维尔京群岛,33,浙江省,6913659 ,3483 ,6917142 
092,英属维尔京群岛,34,安徽省,204845 ,0 ,204845 
092,英属维尔京群岛,35,福建省,3386677 ,0 ,3386677 
092,英属维尔京群岛,36,江西省,2887769 ,0 ,2887769 
092,英属维尔京群岛,37,山东省,8919775 ,2153 ,8921928 
092,英属维尔京群岛,41,河南省,162038 ,177430 ,339468 
092,英属维尔京群岛,42,湖北省,3828161 ,6398 ,3834559 
092,英属维尔京群岛,43,湖南省,1922019 ,0 ,1922019 
092,英属维尔京群岛,44,广东省,15414282 ,1095 ,15415377 
092,英属维尔京群岛,50,重庆市,957798 ,0 ,957798 
092,英属维尔京群岛,51,四川省,2580019 ,480 ,2580499 
092,英属维尔京群岛,53,云南省,3492845 ,0 ,3492845 
092,英属维尔京群岛,64,宁夏回族自治区,178094 ,0 ,178094 
096,文莱,11,北京市,1092140261 ,248694547 ,1340834808 
096,文莱,12,天津市,27420087 ,25303745 ,52723832 
096,文莱,13,河北省,63492998 ,0 ,63492998 
096,文莱,14,山西省,6925665 ,0 ,6925665 
096,文莱,15,内蒙古自治区,1817901 ,0 ,1817901 
096,文莱,21,辽宁省,21129498 ,343870404 ,364999902 
096,文莱,22,吉林省,213845 ,0 ,213845 
096,文莱,23,黑龙江省,6487273 ,0 ,6487273 
096,文莱,31,上海市,132985392 ,23212816 ,156198208 
096,文莱,32,江苏省,221498085 ,840279490 ,1061777575 
096,文莱,33,浙江省,373865811 ,6076708588 ,6450574399 
096,文莱,34,安徽省,41448882 ,1669034 ,43117916 
096,文莱,35,福建省,203999864 ,24831663 ,228831527 
096,文莱,36,江西省,169670384 ,0 ,169670384 
096,文莱,37,山东省,363256582 ,62240650 ,425497232 
096,文莱,41,河南省,18877269 ,110976 ,18988245 
096,文莱,42,湖北省,66355816 ,1348 ,66357164 
096,文莱,43,湖南省,143921797 ,0 ,143921797 
096,文莱,44,广东省,525426730 ,1812176534 ,2337603264 
096,文莱,45,广西壮族自治区,19434187 ,28015622 ,47449809 
096,文莱,46,海南省,298245 ,1654218083 ,1654516328 
096,文莱,50,重庆市,23292301 ,0 ,23292301 
096,文莱,51,四川省,66145155 ,231835 ,66376990 
096,文莱,52,贵州省,7630929 ,0 ,7630929 
096,文莱,53,云南省,54085159 ,0 ,54085159 
096,文莱,61,陕西省,20060989 ,0 ,20060989 
096,文莱,62,甘肃省,670176 ,0 ,670176 
096,文莱,64,宁夏回族自治区,927367 ,0 ,927367 
096,文莱,65,新疆维吾尔自治区,11038405 ,0 ,11038405 
100,保加利亚,11,北京市,518389389 ,426321979 ,944711368 
100,保加利亚,12,天津市,227368227 ,45379931 ,272748158 
100,保加利亚,13,河北省,189463031 ,28543225 ,218006256 
100,保加利亚,14,山西省,7435227 ,78291 ,7513518 
100,保加利亚,15,内蒙古自治区,18100700 ,268801114 ,286901814 
100,保加利亚,21,辽宁省,144941589 ,421791821 ,566733410 
100,保加利亚,22,吉林省,23619624 ,161440192 ,185059816 
100,保加利亚,23,黑龙江省,16297472 ,17051218 ,33348690 
100,保加利亚,31,上海市,863783361 ,1451827484 ,2315610845 
100,保加利亚,32,江苏省,2311882058 ,582558194 ,2894440252 
100,保加利亚,33,浙江省,3850974616 ,511083903 ,4362058519 
100,保加利亚,34,安徽省,787817805 ,39833785 ,827651590 
100,保加利亚,35,福建省,503576542 ,1047171709 ,1550748251 
100,保加利亚,36,江西省,180857406 ,1497851 ,182355257 
100,保加利亚,37,山东省,944314330 ,774663056 ,1718977386 
100,保加利亚,41,河南省,168919072 ,39719476 ,208638548 
100,保加利亚,42,湖北省,194040337 ,26464907 ,220505244 
100,保加利亚,43,湖南省,187718297 ,33552465 ,221270762 
100,保加利亚,44,广东省,2700773111 ,233793886 ,2934566997 
100,保加利亚,45,广西壮族自治区,33089234 ,16909760 ,49998994 
100,保加利亚,46,海南省,16142699 ,24538053 ,40680752 
100,保加利亚,50,重庆市,107624676 ,10205685 ,117830361 
100,保加利亚,51,四川省,188351045 ,31883710 ,220234755 
100,保加利亚,52,贵州省,29337335 ,0 ,29337335 
100,保加利亚,53,云南省,24766125 ,49344430 ,74110555 
100,保加利亚,54,西藏自治区,241835 ,0 ,241835 
100,保加利亚,61,陕西省,118023143 ,76606107 ,194629250 
100,保加利亚,62,甘肃省,2160688 ,38771856 ,40932544 
100,保加利亚,63,青海省,78 ,0 ,78 
100,保加利亚,64,宁夏回族自治区,2431572 ,29915 ,2461487 
100,保加利亚,65,新疆维吾尔自治区,4179839 ,8353890 ,12533729 
