hs2_code,hs2_name,hs4_code,hs4_name,hs8_count,i,e,ie
69 ,第69章  陶瓷产品,6911,瓷餐具、厨房器具及其他家用或盥洗用瓷器,5,486491760,37892425629,38378917389
69 ,第69章  陶瓷产品,6912,陶餐具、厨房器具及其他家用或盥洗用陶器,2,137590987,3310859374,3448450361
69 ,第69章  陶瓷产品,6913,塑像及其他装饰用陶瓷制品,2,126469081,10813818459,10940287540
69 ,第69章  陶瓷产品,6914,其他陶瓷制品,2,1029928072,8043648505,9073576577
70 ,第70章  玻璃及其制品,7001,碎玻璃及废玻璃，来源于阴极射线管或品目85.49的其他活化玻璃除外；玻璃块料,2,445146164,402800217,847946381
70 ,第70章  玻璃及其制品,7002,未加工的玻璃球、棒及管（品目7018的微型玻璃球除外）,7,1393173927,1201561213,2594735140
70 ,第70章  玻璃及其制品,7003,铸制或轧制玻璃板、片或型材及异型材，不论是否有吸收、反射或非反射层，但未经其他加工,4,12311788171,5447672056,17759460227
70 ,第70章  玻璃及其制品,7004,拉制或吹制玻璃板、片，不论是否有吸收、反射或非反射层，但未经其他加工,2,144588467,281516655,426105122
70 ,第70章  玻璃及其制品,7005,浮法玻璃板、片及表面研磨或抛光玻璃板、片，不论是否有吸收、反射或非反射层，但未经其他加工,4,3366569896,10178828342,13545398238
70 ,第70章  玻璃及其制品,7006,经弯曲、磨边、镂刻、钻孔、涂珐琅或其他加工的品目70.03、70.04或70.05的玻璃，但未用其他材料镶框或装配,1,5963457255,3991786121,9955243376
70 ,第70章  玻璃及其制品,7007,钢化或层压玻璃制的安全玻璃,6,737815669,19083268233,19821083902
70 ,第70章  玻璃及其制品,7008,多层隔温、隔音玻璃组件,2,18541395,1587996481,1606537876
70 ,第70章  玻璃及其制品,7009,玻璃镜（包括后视镜），不论是否镶框,3,2136908466,15672998040,17809906506
70 ,第70章  玻璃及其制品,7010,玻璃制的坛、瓶、缸、罐、安瓿及其他容器，用于运输或盛装货物；玻璃制保藏罐；玻璃塞、盖及类似的封口器,6,352437217,15093945976,15446383193
70 ,第70章  玻璃及其制品,7011,制灯泡和光源、阴极射线管及类似品用的未封口玻璃外壳（包括玻璃泡及管）及其玻璃零件，但未装有配件,5,36651107,81166511,117817618
70 ,第70章  玻璃及其制品,7013,玻璃器皿，供餐桌、厨房、盥洗室、办公室、室内装饰或类似用途（品目7010或7018的货品除外）,10,569752137,22925365012,23495117149
70 ,第70章  玻璃及其制品,7014,未经光学加工的信号玻璃器及玻璃制光学元件（品目7015的货品除外）,2,464938403,539747650,1004686053
70 ,第70章  玻璃及其制品,7015,钟表玻璃及类似玻璃、视力矫正或非视力矫正眼镜用玻璃，呈弧面、弯曲、凹形或类似形状但未经光学加工的；制造上述玻璃用的凹面圆形及扇形玻璃,5,112515369,60087728,172603097
70 ,第70章  玻璃及其制品,7016,建筑用压制或模制的铺面用玻璃块、砖、片、瓦及其他制品，不论是否夹丝；供镶嵌或类似装饰用的玻璃马赛克及其他小件玻璃品，不论是否有衬背；花式铅条窗玻璃及类似品；多孔或泡沫玻璃块、板、片及类似品,3,31874451,2870719208,2902593659
70 ,第70章  玻璃及其制品,7017,实验室、卫生及配药用的玻璃器皿，不论有无刻度或标量,3,428089657,790171730,1218261387
70 ,第70章  玻璃及其制品,7018,玻璃珠、仿珍珠、仿宝石或仿半宝石和类似小件玻璃品及其制品，但仿首饰除外；玻璃眼，但医用假眼除外；灯工方法制作的玻璃塑像及其他玻璃装饰品，但仿首饰除外；直径≤的玻璃小珠,3,611169487,7546145439,8157314926
70 ,第70章  玻璃及其制品,7019,玻璃纤维（包括玻璃棉）及其制品（例如，纱线、无捻粗纱及其织物）,34,4576994550,18066057290,22643051840
70 ,第70章  玻璃及其制品,7020,其他玻璃制品,6,3247956739,2744492369,5992449108
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7101,天然或养殖珍珠，不论是否加工或分级，但未成串或镶嵌；天然或养殖珍珠，为便于运输而暂穿成串,8,353318775,243646869,596965644
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7102,钻石，不论是否加工，但未镶嵌,5,44133046431,11070485564,55203531995
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7103,宝石（钻石除外）或半宝石，不论是否加工或分级，但未成串或镶嵌；未分级的宝石（钻石除外）或半宝石，为便于运输而暂穿成串,7,14066495099,1081586872,15148081971
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7104,合成或再造宝石或半宝石，不论是否加工或分级，但未成串或镶嵌的；未分级的合成或再造宝石或半宝石，为便于运输而暂穿成串,8,1018297435,4244214604,5262512039
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7105,天然或合成的宝石或半宝石的粉末,3,93871336,1175246443,1269117779
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7106,银（包括镀金、镀铂的银），未锻造、半制成或粉末状,8,6097249225,13465966883,19563216108
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7107,以贱金属为底的包银材料,1,100485202,87978675,188463877
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7108,金（包括镀铂的金），未锻造、半制成或粉末状,4,3.44439E+11,17969716626,3.62408E+11
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7109,以贱金属或银为底的包金材料,1,6145521,1872928,8018449
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7110,铂，未锻造、半制成或粉末状,12,41285964926,85523530,41371488456
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7111,以贱金属、银或金为底的包铂材料,1,82605287,0,82605287
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7112,贵金属或包贵金属的废料及碎料；含有贵金属或贵金属化合物的其他废料及碎料，主要用于回收贵金属，品目85.49的货品除外,9,118906,438970654,439089560
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7113,贵金属或包贵金属制的首饰及其零件,8,21388191075,63444023255,84832214330
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7114,贵金属或包贵金属制的金银器及其零件,3,70183972,1128020751,1198204723
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7115,贵金属或包贵金属的其他制品,3,1051314227,532620195,1583934422
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7116,用天然或养殖珍珠、宝石或半宝石（天然、合成或再造）制成的物品,2,433490570,1454036742,1887527312
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7117,仿首饰,3,1687616324,18567638891,20255255215
71 ,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,7118,硬币,2,4403502,11149674,15553176
72 ,第72章  钢铁,7201,生铁及镜铁，锭、块或其他初级形状,3,3665271712,804968375,4470240087
72 ,第72章  钢铁,7202,铁合金,21,98277171726,17086543634,1.15364E+11
72 ,第72章  钢铁,7203,直接从铁矿还原所得的铁产品及其他海绵铁产品，块、团、团粒及类似形状；按重量计纯度≥99.94%的铁，块、团、团粒及类似形状,2,2201763882,305376402,2507140284
72 ,第72章  钢铁,7204,钢铁废料及碎料；供再熔的碎料钢铁锭,7,1363702023,10010623,1373712646
72 ,第72章  钢铁,7205,生铁、镜铁及钢铁的颗粒和粉末,4,1638874464,885851269,2524725733
72 ,第72章  钢铁,7206,铁及非合金钢，锭或其他初级形状（品目7203的铁除外）,2,9438636,0,9438636
72 ,第72章  钢铁,7207,铁及非合金钢的半制成品,4,16891394239,4794913929,21686308168
72 ,第72章  钢铁,7208,宽度≥600mm的铁或非合金钢平板轧材，经热轧，但未经包覆、镀层或涂层,22,11801741166,60460641497,72262382663
72 ,第72章  钢铁,7209,宽度≥600mm的铁或非合金钢平板轧材，经冷轧，但未经包覆、镀层或涂层,13,5759595111,15550640064,21310235175
72 ,第72章  钢铁,7210,宽度≥600mm的铁或非合金钢平板轧材，经包覆、镀层或涂层,12,8247714645,1.03303E+11,1.11551E+11
72 ,第72章  钢铁,7211,宽度＜600mm的铁或非合金钢平板轧材，但未经包覆、镀层或涂层,6,555680459,2917441625,3473122084
72 ,第72章  钢铁,7212,宽度＜600mm的铁或非合金钢平板轧材，经包覆、镀层或涂层,6,1058085437,16534479270,17592564707
72 ,第72章  钢铁,7213,不规则盘卷的铁及非合金钢的热轧条、杆,4,1322891359,9108843706,10431735065
72 ,第72章  钢铁,7214,铁或非合金钢的其他条、杆，除锻造、热轧、热拉杆或热挤压外未经进一步加工，包括压制后扭曲的,5,2161124009,7493926313,9655050322
72 ,第72章  钢铁,7215,铁及非合金钢的其他条、杆,3,544843083,642500417,1187343500
72 ,第72章  钢铁,7216,铁或非合金钢的角材、型材及异型材,20,826177427,15229988912,16056166339
72 ,第72章  钢铁,7217,铁丝或非合金钢丝,5,491219985,25833827537,26325047522
72 ,第72章  钢铁,7218,不锈钢，锭状及其他初级形状；不锈钢半制品,3,18801122067,46,18801122113
72 ,第72章  钢铁,7219,不锈钢平板轧材，宽度≥600mm,25,16943649439,52445019973,69388669412
72 ,第72章  钢铁,7220,不锈钢平板轧材，宽度＜600mm,6,1653728293,8639620053,10293348346
72 ,第72章  钢铁,7221,不规则盘卷的不锈钢热轧条、杆,1,1448482997,1988853932,3437336929
72 ,第72章  钢铁,7222,不锈钢其他条、杆；不锈钢角材、型材及异型材,5,2418071645,2632947098,5051018743
72 ,第72章  钢铁,7223,不锈钢丝,1,919091608,2108528685,3027620293
72 ,第72章  钢铁,7224,其他合金钢，锭状或其他初级形状；其他合金钢制的半制成品,3,1278416461,43119111,1321535572
72 ,第72章  钢铁,7225,其他合金钢平板轧材，宽≥600mm,11,12275952238,27881738797,40157691035
72 ,第72章  钢铁,7226,其他合金钢平板轧材，宽＜600mm,10,1852873729,2344117843,4196991572
72 ,第72章  钢铁,7227,不规则盘卷的其他合金钢热轧条、杆,4,1426991101,3930682038,5357673139
72 ,第72章  钢铁,7228,其他合金钢条、杆；其他合金钢角材、型材及异型材；合金钢或非合金钢制的空心钻钢,10,3339511669,15510045498,18849557167
