I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,
I,2018/10/29 9:32,3710,3710,304,27372 ,
I,2018/10/29 9:32,3715,3715,502,27373 ,
I,2018/10/29 9:32,3708,3708,143,27375 ,
I,2018/10/29 9:32,3715,3715,116,27383 ,
E,2018/10/29 9:32,3708,3708,142,27383 ,
E,2018/10/29 9:32,3711,3711,142,27388 ,
E,2018/10/29 9:32,3708,3708,143,27395 ,
I,2018/10/29 9:33,3720,5321,136,27403 ,
I,2018/10/29 9:33,3710,3710,110,27408 ,
I,2018/10/29 9:33,3715,3715,307,27408 ,
E,2018/10/29 9:33,3708,3708,112,27413 ,
E,2018/10/29 9:33,3711,3711,429,27414 ,
E,2018/10/29 9:33,3720,3720,116,27415 ,
E,2018/10/29 9:33,3708,3708,142,27426 ,
E,2018/10/29 9:33,3711,3711,307,27427 ,
E,2018/10/29 9:33,3708,3708,110,27430 ,
E,2018/10/29 9:33,3711,3711,136,27432 ,
I,2018/10/29 9:34,3715,3715,116,27439 ,
E,2018/10/29 9:34,3714,3714,110,27441 ,
E,2018/10/29 9:34,3708,3708,133,27446 ,
E,2018/10/29 9:34,3711,3711,143,27447 ,
E,2018/10/29 9:34,3708,3708,112,27447 ,
E,2018/10/29 9:34,3708,3708,309,27456 ,
E,2018/10/29 9:34,3708,3708,116,27461 ,
E,2018/10/29 9:34,3711,3711,110,27463 ,
E,2018/10/29 9:34,3711,3711,122,27465 ,
E,2018/10/29 9:34,3709,3709,122,27467 ,
I,2018/10/29 9:34,3710,3710,307,27468 ,
I,2018/10/29 9:35,3715,3715,130,27481 ,
I,2018/10/29 9:35,3710,3710,116,27481 ,
I,2018/10/29 9:35,3709,3709,110,27484 ,
I,2018/10/29 9:35,3710,3710,142,27488 ,
I,2018/10/29 9:35,3710,3710,142,27493 ,
I,2018/10/29 9:35,3709,3709,142,27493 ,
E,2018/10/29 9:35,3708,3708,129,27495 ,
E,2018/10/29 9:35,3708,3708,142,27496 ,
E,2018/10/29 9:35,3720,3720,141,27504 ,
E,2018/10/29 9:35,3714,3714,502,27504 ,
E,2018/10/29 9:35,3711,3711,142,27510 ,
I,2018/10/29 9:36,3708,3708,110,27515 ,
I,2018/10/29 9:36,3711,3711,137,27517 ,
I,2018/10/29 9:36,3708,3708,143,27537 ,
I,2018/10/29 9:36,3708,3708,110,27537 ,
I,2018/10/29 9:36,3710,3710,116,27537 ,
I,2018/10/29 9:36,3703,3703,304,27541 ,
I,2018/10/29 9:36,3711,3711,142,27544 ,
E,2018/10/29 9:36,3720,3720,142,27550 ,
I,2018/10/29 9:37,3715,3715,116,27553 ,
I,2018/10/29 9:37,3708,3708,142,27556 ,
I,2018/10/29 9:37,3709,3709,304,27556 ,
I,2018/10/29 9:37,3709,3711,122,27558 ,
I,2018/10/29 9:37,3711,3711,116,27558 ,
E,2018/10/29 9:37,3708,3708,133,27559 ,
E,2018/10/29 9:37,3711,3711,110,27567 ,
E,2018/10/29 9:37,3708,3708,116,27570 ,
E,2018/10/29 9:37,3708,3708,136,27574 ,
E,2018/10/29 9:37,3711,3711,110,27575 ,
E,2018/10/29 9:37,3708,3708,116,27583 ,
I,2018/10/29 9:37,3710,3710,143,27586 ,
I,2018/10/29 9:38,3703,3703,304,27591 ,
I,2018/10/29 9:38,3711,3711,143,27593 ,
I,2018/10/29 9:38,3715,3715,136,27605 ,
I,2018/10/29 9:38,3709,3709,142,27612 ,
I,2018/10/29 9:38,3713,5141,502,27619 ,
E,2018/10/29 9:38,3708,3708,110,27619 ,
E,2018/10/29 9:38,3708,3708,116,27624 ,
I,2018/10/29 9:39,3708,3708,143,27631 ,
I,2018/10/29 9:39,3708,3708,142,27632 ,
I,2018/10/29 9:39,3708,3708,133,27640 ,
E,2018/10/29 9:39,3708,3708,502,27640 ,
E,2018/10/29 9:39,3708,3708,142,27642 ,
E,2018/10/29 9:39,3711,3711,142,27648 ,
E,2018/10/29 9:39,3708,3708,502,27648 ,
I,2018/10/29 9:39,3709,3709,112,27649 ,
I,2018/10/29 9:40,3710,3710,110,27666 ,
I,2018/10/29 9:40,3710,3710,116,27670 ,
E,2018/10/29 9:40,3714,3714,142,27670 ,
E,2018/10/29 9:40,3711,3711,142,27671 ,
E,2018/10/29 9:40,3708,3711,143,27673 ,
E,2018/10/29 9:40,3709,3709,122,27675 ,
E,2018/10/29 9:40,3715,3715,110,27685 ,
E,2018/10/29 9:40,3708,3708,110,27685 ,
E,2018/10/29 9:40,3711,3711,312,27692 ,
E,2018/10/29 9:40,3711,3711,143,27693 ,
I,2018/10/29 9:40,3715,3715,143,27693 ,
I,2018/10/29 9:41,3710,3710,136,27705 ,
I,2018/10/29 9:41,3710,3710,310,27705 ,
I,2018/10/29 9:41,3708,3708,143,27706 ,
I,2018/10/29 9:41,3708,3708,142,27706 ,
E,2018/10/29 9:41,3714,3714,304,27719 ,
E,2018/10/29 9:41,3708,3708,304,27723 ,
E,2018/10/29 9:41,3711,3711,133,27723 ,
E,2018/10/29 9:41,3709,3708,116,27727 ,
E,2018/10/29 9:41,3711,3711,142,27731 ,
I,2018/10/29 9:42,3710,3710,132,27741 ,
I,2018/10/29 9:42,3710,3710,502,27744 ,
I,2018/10/29 9:42,3711,3711,142,27751 ,
I,2018/10/29 9:42,3703,3703,143,27754 ,
I,2018/10/29 9:42,3710,3710,303,27758 ,
E,2018/10/29 9:42,3711,3711,143,27759 ,
E,2018/10/29 9:42,3708,3708,142,27762 ,
E,2018/10/29 9:42,3709,3708,136,27765 ,
E,2018/10/29 9:42,3708,3708,502,27770 ,
E,2018/10/29 9:42,3711,3711,502,27773 ,
E,2018/10/29 9:42,3708,3708,110,27775 ,
E,2018/10/29 9:42,3711,3711,143,27777 ,
I,2018/10/29 9:43,3710,3710,502,27782 ,
I,2018/10/29 9:43,3708,3708,143,27787 ,
I,2018/10/29 9:43,3710,3710,143,27787 ,
E,2018/10/29 9:43,3709,3708,143,27787 ,
E,2018/10/29 9:43,3708,3708,303,27791 ,
E,2018/10/29 9:43,3708,3708,143,27791 ,
E,2018/10/29 9:43,3711,3711,143,27797 ,
E,2018/10/29 9:43,3711,3711,502,27797 ,
E,2018/10/29 9:43,3708,3708,502,27800 ,
E,2018/10/29 9:43,3711,3711,143,27800 ,
E,2018/10/29 9:43,3708,3708,142,27804 ,
E,2018/10/29 9:43,3708,3708,142,27806 ,
E,2018/10/29 9:43,3708,3708,132,27807 ,
E,2018/10/29 9:43,3708,3708,307,27809 ,
I,2018/10/29 9:43,3710,3710,142,27810 ,
I,2018/10/29 9:44,3715,3715,310,27816 ,
I,2018/10/29 9:44,3710,3710,142,27817 ,
I,2018/10/29 9:44,3703,3703,129,27821 ,
I,2018/10/29 9:44,3715,3715,116,27829 ,
I,2018/10/29 9:44,3710,3710,142,27833 ,
E,2018/10/29 9:44,3708,3708,142,27834 ,
E,2018/10/29 9:44,3711,3711,142,27838 ,
E,2018/10/29 9:44,3711,3711,110,27840 ,
I,2018/10/29 9:45,3708,3708,352,27857 ,
I,2018/10/29 9:45,3715,3715,142,27858 ,
I,2018/10/29 9:45,3710,3710,142,27858 ,
I,2018/10/29 9:45,3708,3708,304,27861 ,
I,2018/10/29 9:45,3717,3717,110,27864 ,
E,2018/10/29 9:45,3715,3715,111,27872 ,
E,2018/10/29 9:45,3711,3711,142,27872 ,
E,2018/10/29 9:45,3711,3711,502,27872 ,
E,2018/10/29 9:45,3717,3717,502,27876 ,
E,2018/10/29 9:45,3717,3717,142,27878 ,
E,2018/10/29 9:45,3717,3717,110,27879 ,
I,2018/10/29 9:45,3715,3715,142,27886 ,
I,2018/10/29 9:46,3710,3710,429,27898 ,
I,2018/10/29 9:46,3709,5141,116,27899 ,
I,2018/10/29 9:46,3708,3708,143,27899 ,
I,2018/10/29 9:46,3710,3710,502,27899 ,
E,2018/10/29 9:46,3717,3717,142,27902 ,
E,2018/10/29 9:46,3708,3708,142,27906 ,
E,2018/10/29 9:46,3720,3720,116,27910 ,
E,2018/10/29 9:46,3711,3711,142,27913 ,
E,2018/10/29 9:46,3708,3708,110,27924 ,
I,2018/10/29 9:46,3709,3709,502,27927 ,
I,2018/10/29 9:46,3710,3710,142,27927 ,
I,2018/10/29 9:47,3708,3708,142,27931 ,
E,2018/10/29 9:47,3709,3709,142,27932 ,
E,2018/10/29 9:47,3708,3708,142,27935 ,
E,2018/10/29 9:47,3709,3709,143,27937 ,
E,2018/10/29 9:47,3717,3717,143,27938 ,
E,2018/10/29 9:47,3718,3718,136,27943 ,
E,2018/10/29 9:47,3708,3708,133,27945 ,
E,2018/10/29 9:47,3708,3708,143,27945 ,
E,2018/10/29 9:47,3708,3708,143,27956 ,
I,2018/10/29 9:47,3710,3710,318,27960 ,
I,2018/10/29 9:48,3715,5317,142,27967 ,
I,2018/10/29 9:48,3710,3710,142,27969 ,
I,2018/10/29 9:48,3710,3710,502,27977 ,
I,2018/10/29 9:48,3710,3710,502,27977 ,
I,2018/10/29 9:48,3709,3711,143,27978 ,
I,2018/10/29 9:48,3703,3703,110,27979 ,
E,2018/10/29 9:48,3711,3711,110,27982 ,
E,2018/10/29 9:48,3708,3708,110,27983 ,
E,2018/10/29 9:48,3711,3711,142,27984 ,
E,2018/10/29 9:48,3711,3711,410,27985 ,
E,2018/10/29 9:48,3711,3711,502,27987 ,
E,2018/10/29 9:48,3714,3714,142,27996 ,
E,2018/10/29 9:48,3714,3714,142,28000 ,
E,2018/10/29 9:48,3714,3714,502,28001 ,
E,2018/10/29 9:48,3714,3714,142,28001 ,
E,2018/10/29 9:48,3714,3714,502,28004 ,
I,2018/10/29 9:49,3710,3710,142,28006 ,
I,2018/10/29 9:49,3711,3711,142,28006 ,
I,2018/10/29 9:49,3703,3703,502,28006 ,
I,2018/10/29 9:49,3708,3708,110,28011 ,
I,2018/10/29 9:49,3710,3710,142,28011 ,
I,2018/10/29 9:49,3710,3710,305,28013 ,
I,2018/10/29 9:49,3715,3715,142,28013 ,
I,2018/10/29 9:49,3710,3710,136,28021 ,
I,2018/10/29 9:49,3710,3710,351,28022 ,
E,2018/10/29 9:49,3714,3714,309,28023 ,
E,2018/10/29 9:49,3704,3711,502,28023 ,
E,2018/10/29 9:49,3711,3711,133,28028 ,
E,2018/10/29 9:49,3715,3715,142,28029 ,
E,2018/10/29 9:49,3708,3708,112,28030 ,
E,2018/10/29 9:49,3708,3708,136,28031 ,
E,2018/10/29 9:49,3709,3709,112,28035 ,
I,2018/10/29 9:50,3715,3715,143,28042 ,
I,2018/10/29 9:50,3711,3711,122,28044 ,
I,2018/10/29 9:50,3710,3710,142,28048 ,
I,2018/10/29 9:50,3726,3708,111,28048 ,
I,2018/10/29 9:50,3711,3711,143,28049 ,
I,2018/10/29 9:50,3713,5301,502,28052 ,
E,2018/10/29 9:50,3714,3714,143,28052 ,
E,2018/10/29 9:50,3708,3708,143,28053 ,
E,2018/10/29 9:50,3709,3709,410,28057 ,
E,2018/10/29 9:50,3708,3708,116,28060 ,
E,2018/10/29 9:50,3708,3708,601,28062 ,
E,2018/10/29 9:50,3716,3716,142,28063 ,
E,2018/10/29 9:50,3714,3714,116,28070 ,
E,2018/10/29 9:50,3713,3715,502,28070 ,
E,2018/10/29 9:50,3714,3714,112,28074 ,
E,2018/10/29 9:50,3708,3708,142,28077 ,
I,2018/10/29 9:50,3715,3715,142,28079 ,
I,2018/10/29 9:51,3710,3710,142,28081 ,
E,2018/10/29 9:51,3708,3708,116,28094 ,
E,2018/10/29 9:51,3717,3717,110,28098 ,
E,2018/10/29 9:51,3711,3711,110,28098 ,
E,2018/10/29 9:51,3714,3714,132,28100 ,
E,2018/10/29 9:51,3708,3708,142,28106 ,
E,2018/10/29 9:51,3709,3709,307,28112 ,
E,2018/10/29 9:51,3714,3714,142,28116 ,
E,2018/10/29 9:51,3714,3714,142,28116 ,
E,2018/10/29 9:51,3712,3712,131,28117 ,
I,2018/10/29 9:52,3713,5301,143,28120 ,
I,2018/10/29 9:52,3708,3708,304,28125 ,
I,2018/10/29 9:52,3708,3708,502,28129 ,
I,2018/10/29 9:52,3710,3710,142,28129 ,
I,2018/10/29 9:52,3711,3711,142,28129 ,
I,2018/10/29 9:52,3713,3715,344,28130 ,
I,2018/10/29 9:52,3713,5301,142,28130 ,
E,2018/10/29 9:52,3711,3711,132,28132 ,
E,2018/10/29 9:52,3714,3714,110,28135 ,
E,2018/10/29 9:52,3708,3708,110,28136 ,
E,2018/10/29 9:52,3714,3714,142,28136 ,
E,2018/10/29 9:52,3714,3714,141,28142 ,
E,2018/10/29 9:52,3714,3714,143,28142 ,
E,2018/10/29 9:52,3708,3708,143,28143 ,
E,2018/10/29 9:52,3708,3708,133,28145 ,
E,2018/10/29 9:52,3714,3714,502,28148 ,
E,2018/10/29 9:52,3711,3711,116,28152 ,
E,2018/10/29 9:52,3703,3708,143,28154 ,
I,2018/10/29 9:53,3703,3703,601,28155 ,
I,2018/10/29 9:53,3710,3710,143,28156 ,
E,2018/10/29 9:53,3711,3711,143,28160 ,
E,2018/10/29 9:53,3708,3708,502,28162 ,
E,2018/10/29 9:53,3708,3708,142,28164 ,
E,2018/10/29 9:53,3720,3720,143,28169 ,
E,2018/10/29 9:53,3708,3708,502,28169 ,
E,2018/10/29 9:53,3714,3714,111,28171 ,
E,2018/10/29 9:53,3711,3711,142,28172 ,
E,2018/10/29 9:53,3711,3711,132,28175 ,
E,2018/10/29 9:53,3714,3714,142,28176 ,
E,2018/10/29 9:53,3708,3708,142,28176 ,
E,2018/10/29 9:53,3708,3708,502,28183 ,
E,2018/10/29 9:53,3711,3711,129,28185 ,
E,2018/10/29 9:53,3714,3714,142,28191 ,
E,2018/10/29 9:53,3708,3708,129,28191 ,
I,2018/10/29 9:53,3715,3715,142,28191 ,
I,2018/10/29 9:54,3709,3709,609,28196 ,
I,2018/10/29 9:54,3716,3716,502,28199 ,
I,2018/10/29 9:54,3715,3715,142,28201 ,
I,2018/10/29 9:54,3708,3708,116,28206 ,
I,2018/10/29 9:54,3711,3711,129,28210 ,
I,2018/10/29 9:54,3710,3710,111,28212 ,
I,2018/10/29 9:54,3710,3710,111,28213 ,
E,2018/10/29 9:54,3714,3714,136,28213 ,
E,2018/10/29 9:54,3712,3712,116,28214 ,
E,2018/10/29 9:54,3714,3714,110,28214 ,
E,2018/10/29 9:54,3711,3711,143,28215 ,
E,2018/10/29 9:54,3708,3708,116,28216 ,
E,2018/10/29 9:54,3708,3708,502,28216 ,
E,2018/10/29 9:54,3708,3708,143,28219 ,
E,2018/10/29 9:54,3708,3708,304,28220 ,
E,2018/10/29 9:54,3709,3709,303,28223 ,
E,2018/10/29 9:54,3711,3711,110,28223 ,
E,2018/10/29 9:54,3708,3708,143,28224 ,
E,2018/10/29 9:54,3708,3708,143,28227 ,
I,2018/10/29 9:55,3709,3709,132,28232 ,
I,2018/10/29 9:55,3711,3711,111,28232 ,
I,2018/10/29 9:55,3710,3710,142,28233 ,
I,2018/10/29 9:55,3708,3708,110,28233 ,
I,2018/10/29 9:55,3709,3708,116,28236 ,
I,2018/10/29 9:55,3711,3711,136,28236 ,
I,2018/10/29 9:55,3715,3715,110,28236 ,
I,2018/10/29 9:55,3724,3724,142,28238 ,
I,2018/10/29 9:55,3703,3703,142,28239 ,
I,2018/10/29 9:55,3723,3723,307,28239 ,
I,2018/10/29 9:55,3708,3708,304,28239 ,
I,2018/10/29 9:55,3715,3715,143,28240 ,
E,2018/10/29 9:55,3714,3714,133,28240 ,
E,2018/10/29 9:55,3713,5301,143,28247 ,
E,2018/10/29 9:55,3708,3708,116,28248 ,
E,2018/10/29 9:55,3714,3714,116,28250 ,
E,2018/10/29 9:55,3708,3708,412,28251 ,
E,2018/10/29 9:55,3708,3708,111,28251 ,
E,2018/10/29 9:55,3711,3711,307,28252 ,
E,2018/10/29 9:55,3708,3708,304,28255 ,
E,2018/10/29 9:55,3714,3714,133,28257 ,
E,2018/10/29 9:55,3711,3711,311,28259 ,
E,2018/10/29 9:55,3708,3708,137,28264 ,
E,2018/10/29 9:55,3714,3714,502,28264 ,
I,2018/10/29 9:55,3715,3715,142,28265 ,
I,2018/10/29 9:55,3715,3715,303,28267 ,
I,2018/10/29 9:56,3711,3711,142,28273 ,
I,2018/10/29 9:56,3708,3708,110,28274 ,
I,2018/10/29 9:56,3708,3708,142,28276 ,
I,2018/10/29 9:56,3709,3709,110,28276 ,
I,2018/10/29 9:56,3711,3711,112,28278 ,
I,2018/10/29 9:56,3710,3710,142,28278 ,
I,2018/10/29 9:56,3708,3708,143,28284 ,
I,2018/10/29 9:56,3709,3709,132,28284 ,
I,2018/10/29 9:56,3710,3710,312,28287 ,
I,2018/10/29 9:56,3716,3716,143,28287 ,
I,2018/10/29 9:56,3710,3710,142,28288 ,
I,2018/10/29 9:56,3703,3703,142,28288 ,
I,2018/10/29 9:56,3708,3708,116,28290 ,
E,2018/10/29 9:56,3714,3714,143,28292 ,
E,2018/10/29 9:56,3715,3715,142,28293 ,
E,2018/10/29 9:56,3711,3711,142,28295 ,
E,2018/10/29 9:56,3714,3714,502,28296 ,
E,2018/10/29 9:56,3714,3714,143,28296 ,
E,2018/10/29 9:56,3708,3708,611,28298 ,
E,2018/10/29 9:56,3708,3708,110,28300 ,
E,2018/10/29 9:56,3711,3711,143,28301 ,
E,2018/10/29 9:56,3708,3708,142,28305 ,
E,2018/10/29 9:56,3716,3716,142,28305 ,
E,2018/10/29 9:56,3714,3714,116,28305 ,
E,2018/10/29 9:56,3708,3708,110,28306 ,
I,2018/10/29 9:57,3713,3715,116,28311 ,
I,2018/10/29 9:57,3706,3708,308,28312 ,
I,2018/10/29 9:57,3708,3708,143,28314 ,
I,2018/10/29 9:57,3708,3708,142,28315 ,
I,2018/10/29 9:57,3713,5301,143,28315 ,
I,2018/10/29 9:57,3715,3715,142,28315 ,
E,2018/10/29 9:57,3717,3717,143,28315 ,
E,2018/10/29 9:57,3712,3712,110,28319 ,
E,2018/10/29 9:57,3714,3714,112,28322 ,
E,2018/10/29 9:57,3711,3711,137,28323 ,
E,2018/10/29 9:57,3726,3711,112,28326 ,
E,2018/10/29 9:57,3711,3711,116,28326 ,
E,2018/10/29 9:57,3714,3714,142,28327 ,
E,2018/10/29 9:57,3714,3714,142,28332 ,
E,2018/10/29 9:57,3715,5141,137,28334 ,
E,2018/10/29 9:57,3714,3714,502,28335 ,
E,2018/10/29 9:57,3714,3714,502,28339 ,
E,2018/10/29 9:57,3708,3708,143,28339 ,
E,2018/10/29 9:57,3708,3708,112,28341 ,
I,2018/10/29 9:57,3711,3711,116,28341 ,
I,2018/10/29 9:57,3715,3715,143,28342 ,
I,2018/10/29 9:58,3713,5301,132,28344 ,
I,2018/10/29 9:58,3715,3715,116,28347 ,
I,2018/10/29 9:58,3708,3708,142,28348 ,
I,2018/10/29 9:58,3720,5219,307,28349 ,
I,2018/10/29 9:58,3718,3718,132,28351 ,
I,2018/10/29 9:58,3711,3711,116,28351 ,
I,2018/10/29 9:58,3710,3710,110,28354 ,
I,2018/10/29 9:58,3715,3715,142,28355 ,
I,2018/10/29 9:58,3709,3709,116,28356 ,
I,2018/10/29 9:58,3712,3712,502,28356 ,
I,2018/10/29 9:58,3710,3710,501,28360 ,
E,2018/10/29 9:58,3714,3714,111,28361 ,
E,2018/10/29 9:58,3712,3712,502,28361 ,
E,2018/10/29 9:58,3708,3708,143,28368 ,
E,2018/10/29 9:58,3711,3711,312,28369 ,
E,2018/10/29 9:58,3708,3708,110,28371 ,
E,2018/10/29 9:58,3708,3708,122,28371 ,
E,2018/10/29 9:58,3708,3708,110,28376 ,
E,2018/10/29 9:58,3711,3711,142,28376 ,
E,2018/10/29 9:58,3711,3711,311,28380 ,
I,2018/10/29 9:58,3709,3709,122,28380 ,
I,2018/10/29 9:58,3709,3709,304,28381 ,
I,2018/10/29 9:59,3708,3708,143,28382 ,
I,2018/10/29 9:59,3706,3708,129,28383 ,
I,2018/10/29 9:59,3708,3708,143,28386 ,
I,2018/10/29 9:59,3710,3710,142,28388 ,
I,2018/10/29 9:59,3708,3708,142,28388 ,
I,2018/10/29 9:59,3710,3710,502,28392 ,
E,2018/10/29 9:59,3720,3720,142,28392 ,
E,2018/10/29 9:59,3714,3714,136,28395 ,
E,2018/10/29 9:59,3711,3711,143,28396 ,
E,2018/10/29 9:59,3708,3708,142,28396 ,
E,2018/10/29 9:59,3714,3714,502,28397 ,
E,2018/10/29 9:59,3715,3715,305,28402 ,
E,2018/10/29 9:59,3708,3708,116,28405 ,
E,2018/10/29 9:59,3708,3708,136,28410 ,
E,2018/10/29 9:59,3708,3708,111,28418 ,
I,2018/10/29 10:00,3711,3711,142,28422 ,
I,2018/10/29 10:00,3715,3715,307,28422 ,
I,2018/10/29 10:00,3708,3708,327,28425 ,
I,2018/10/29 10:00,3715,3715,143,28426 ,
I,2018/10/29 10:00,3709,3709,116,28426 ,
I,2018/10/29 10:00,3710,3710,142,28428 ,
I,2018/10/29 10:00,3710,3710,133,28429 ,
I,2018/10/29 10:00,3717,3717,142,28429 ,
I,2018/10/29 10:00,3708,3708,142,28430 ,
I,2018/10/29 10:00,3718,3718,143,28433 ,
I,2018/10/29 10:00,3710,3710,502,28433 ,
I,2018/10/29 10:00,3720,3720,132,28434 ,
I,2018/10/29 10:00,3717,3717,143,28435 ,
I,2018/10/29 10:00,3709,3709,142,28435 ,
I,2018/10/29 10:00,3708,3708,116,28435 ,
E,2018/10/29 10:00,3708,3708,143,28437 ,
E,2018/10/29 10:00,3712,3712,601,28439 ,
E,2018/10/29 10:00,3726,3708,142,28441 ,
E,2018/10/29 10:00,3708,3708,301,28441 ,
E,2018/10/29 10:00,3720,3720,142,28441 ,
E,2018/10/29 10:00,3708,3708,142,28445 ,
E,2018/10/29 10:00,3714,3714,303,28446 ,
E,2018/10/29 10:00,3711,3711,110,28446 ,
E,2018/10/29 10:00,3708,3708,143,28446 ,
E,2018/10/29 10:00,3708,3708,110,28446 ,
E,2018/10/29 10:00,3711,3711,502,28447 ,
E,2018/10/29 10:00,3708,3708,501,28449 ,
E,2018/10/29 10:00,3708,3708,410,28451 ,
E,2018/10/29 10:00,3711,3711,143,28452 ,
E,2018/10/29 10:00,3711,3711,142,28452 ,
I,2018/10/29 10:00,3709,3709,122,28452 ,
I,2018/10/29 10:00,3711,3711,110,28453 ,
I,2018/10/29 10:00,3708,3708,116,28453 ,
I,2018/10/29 10:00,3711,3711,143,28453 ,
I,2018/10/29 10:01,3715,3715,129,28458 ,
I,2018/10/29 10:01,3708,3708,502,28462 ,
I,2018/10/29 10:01,3708,3708,143,28463 ,
I,2018/10/29 10:01,3720,3720,110,28465 ,
I,2018/10/29 10:01,3710,3710,142,28466 ,
I,2018/10/29 10:01,3715,3715,142,28466 ,
E,2018/10/29 10:01,3708,3708,302,28470 ,
E,2018/10/29 10:01,3711,3711,142,28471 ,
E,2018/10/29 10:01,3714,3714,110,28472 ,
E,2018/10/29 10:01,3708,3708,142,28473 ,
E,2018/10/29 10:01,3711,3711,143,28473 ,
E,2018/10/29 10:01,3720,3720,412,28473 ,
E,2018/10/29 10:01,3714,3714,502,28476 ,
E,2018/10/29 10:01,3708,3708,136,28476 ,
E,2018/10/29 10:01,3711,3711,142,28481 ,
E,2018/10/29 10:01,3715,3715,132,28481 ,
E,2018/10/29 10:01,3711,3711,116,28487 ,
E,2018/10/29 10:01,3708,3708,304,28487 ,
E,2018/10/29 10:01,3720,3720,142,28488 ,
E,2018/10/29 10:01,3711,3711,502,28489 ,
I,2018/10/29 10:01,3709,3709,142,28493 ,
I,2018/10/29 10:02,3710,3710,142,28495 ,
I,2018/10/29 10:02,3708,3708,232,28495 ,
I,2018/10/29 10:02,3710,3710,143,28496 ,
I,2018/10/29 10:02,3725,2233,143,28499 ,
I,2018/10/29 10:02,3718,3718,110,28503 ,
I,2018/10/29 10:02,3708,3708,110,28506 ,
E,2018/10/29 10:02,3708,3708,303,28506 ,
E,2018/10/29 10:02,3711,3711,142,28506 ,
E,2018/10/29 10:02,3713,3713,142,28508 ,
E,2018/10/29 10:02,3703,3708,142,28508 ,
E,2018/10/29 10:02,3708,3708,502,28520 ,
E,2018/10/29 10:02,3720,3720,116,28520 ,
E,2018/10/29 10:02,3708,3708,142,28521 ,
E,2018/10/29 10:02,3708,3708,110,28522 ,
E,2018/10/29 10:02,3712,3712,110,28522 ,
E,2018/10/29 10:02,3708,3708,110,28523 ,
E,2018/10/29 10:02,3715,3715,142,28525 ,
E,2018/10/29 10:02,3714,3714,410,28529 ,
E,2018/10/29 10:02,3711,3711,142,28529 ,
E,2018/10/29 10:02,3708,3708,142,28529 ,
I,2018/10/29 10:02,3710,3710,502,28531 ,
I,2018/10/29 10:02,3711,3711,142,28531 ,
I,2018/10/29 10:03,3715,3715,132,28533 ,
I,2018/10/29 10:03,3711,3711,304,28533 ,
I,2018/10/29 10:03,3710,3710,142,28533 ,
I,2018/10/29 10:03,3710,3710,301,28533 ,
I,2018/10/29 10:03,3710,3710,132,28533 ,
I,2018/10/29 10:03,3723,3723,143,28533 ,
E,2018/10/29 10:03,3714,3714,142,28537 ,
E,2018/10/29 10:03,3711,3711,110,28541 ,
E,2018/10/29 10:03,3708,3708,143,28544 ,
E,2018/10/29 10:03,3715,3715,143,28544 ,
E,2018/10/29 10:03,3711,3711,142,28549 ,
E,2018/10/29 10:03,3720,3720,502,28549 ,
E,2018/10/29 10:03,3708,3708,410,28550 ,
E,2018/10/29 10:03,3720,3720,143,28558 ,
E,2018/10/29 10:03,3716,3716,116,28560 ,
E,2018/10/29 10:03,3711,3711,136,28561 ,
E,2018/10/29 10:03,3715,3715,116,28563 ,
E,2018/10/29 10:03,3711,3711,502,28566 ,
E,2018/10/29 10:03,3712,3712,116,28566 ,
E,2018/10/29 10:03,3711,3711,110,28566 ,
I,2018/10/29 10:03,3713,5301,142,28566 ,
I,2018/10/29 10:04,3709,3709,310,28573 ,
I,2018/10/29 10:04,3711,3711,136,28573 ,
I,2018/10/29 10:04,3711,3711,308,28575 ,
I,2018/10/29 10:04,3708,3708,143,28576 ,
I,2018/10/29 10:04,3710,3710,141,28582 ,
I,2018/10/29 10:04,3715,3715,116,28585 ,
I,2018/10/29 10:04,3708,3708,122,28585 ,
I,2018/10/29 10:04,3708,3708,143,28585 ,
I,2018/10/29 10:04,3718,3718,244,28586 ,
I,2018/10/29 10:04,3708,3708,142,28588 ,
E,2018/10/29 10:04,3708,3708,502,28588 ,
E,2018/10/29 10:04,3709,3709,132,28588 ,
E,2018/10/29 10:04,3708,3708,142,28591 ,
E,2018/10/29 10:04,3713,5301,142,28591 ,
E,2018/10/29 10:04,3708,3708,143,28595 ,
E,2018/10/29 10:04,3715,3715,143,28597 ,
E,2018/10/29 10:04,3708,3708,143,28598 ,
E,2018/10/29 10:04,3703,3708,137,28601 ,
E,2018/10/29 10:04,3711,3711,143,28602 ,
E,2018/10/29 10:04,3707,3707,116,28602 ,
E,2018/10/29 10:04,3713,5301,142,28604 ,
E,2018/10/29 10:04,3708,3708,142,28604 ,
E,2018/10/29 10:04,3713,5301,110,28604 ,
I,2018/10/29 10:04,3710,3710,307,28604 ,
I,2018/10/29 10:05,3720,3720,137,28612 ,
I,2018/10/29 10:05,3708,3708,601,28614 ,
I,2018/10/29 10:05,3711,3711,142,28615 ,
E,2018/10/29 10:05,3708,3708,307,28616 ,
E,2018/10/29 10:05,3713,5301,502,28624 ,
E,2018/10/29 10:05,3713,5141,143,28624 ,
E,2018/10/29 10:05,3708,3708,110,28626 ,
E,2018/10/29 10:05,3713,5141,129,28629 ,
E,2018/10/29 10:05,3708,3708,142,28631 ,
E,2018/10/29 10:05,3715,3715,321,28636 ,
