I_E_FLAG,END_DATE,DECL_PORT,DECL_PORT_s,I_E_PORT,I_E_PORT_s
E,2018-10-29 12:18,3708,7,3708,7
E,2018-10-29 12:18,3711,10,3711,10
E,2018-10-29 12:18,3708,7,3708,7
E,2018-10-29 12:18,3715,14,3715,14
E,2018-10-29 12:19,3708,7,3708,7
E,2018-10-29 12:19,3712,11,3712,11
E,2018-10-29 12:19,3708,7,3708,7
E,2018-10-29 12:19,3711,10,3711,10
E,2018-10-29 12:20,3711,10,3711,10
E,2018-10-29 12:20,3716,15,2233,24
E,2018-10-29 12:20,3708,7,3708,7
E,2018-10-29 12:20,3708,7,3708,7
E,2018-10-29 12:20,3708,7,3708,7
E,2018-10-29 12:20,3708,7,3708,7
E,2018-10-29 12:21,3708,7,3708,7
E,2018-10-29 12:21,3708,7,3708,7
E,2018-10-29 12:21,3708,7,3708,7
E,2018-10-29 12:21,3708,7,3708,7
E,2018-10-29 12:22,3708,7,3708,7
E,2018-10-29 12:22,3708,7,3708,7
E,2018-10-29 12:22,3708,7,3708,7
E,2018-10-29 12:22,3716,15,5301,24
I,2018-10-29 12:22,3708,7,3708,7
I,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3708,7,3708,7
E,2018-10-29 12:23,3708,7,3708,7
E,2018-10-29 12:23,3714,13,3714,13
E,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3708,7,3708,7
E,2018-10-29 12:23,3711,10,3711,10
E,2018-10-29 12:23,3715,14,3715,14
E,2018-10-29 12:23,3716,15,5301,24
E,2018-10-29 12:24,3711,10,3711,10
E,2018-10-29 12:24,3708,7,3708,7
E,2018-10-29 12:24,3714,13,3715,14
E,2018-10-29 12:24,3715,14,3715,14
E,2018-10-29 12:25,3708,7,3708,7
E,2018-10-29 12:25,3708,7,3708,7
I,2018-10-29 12:26,3714,13,3715,14
I,2018-10-29 12:26,3715,14,3715,14
I,2018-10-29 12:26,3715,14,3715,14
E,2018-10-29 12:26,3708,7,3708,7
E,2018-10-29 12:26,3712,11,3712,11
E,2018-10-29 12:26,3708,7,3708,7
E,2018-10-29 12:26,3708,7,3708,7
E,2018-10-29 12:26,3708,7,3708,7
E,2018-10-29 12:26,3712,11,3712,11
I,2018-10-29 12:27,3724,21,3724,21
I,2018-10-29 12:27,3715,14,3715,14
E,2018-10-29 12:27,3708,7,3708,7
E,2018-10-29 12:27,3708,7,3708,7
E,2018-10-29 12:27,3708,7,3708,7
E,2018-10-29 12:28,3708,7,3708,7
E,2018-10-29 12:28,3711,10,3711,10
E,2018-10-29 12:28,3708,7,3708,7
E,2018-10-29 12:28,3717,16,3717,16
E,2018-10-29 12:29,3717,16,3717,16
E,2018-10-29 12:30,3717,16,3717,16
E,2018-10-29 12:30,3717,16,3717,16
E,2018-10-29 12:30,3708,7,3708,7
E,2018-10-29 12:30,3711,10,3711,10
E,2018-10-29 12:30,3711,10,3711,10
I,2018-10-29 12:31,3711,10,3711,10
E,2018-10-29 12:31,3708,7,3708,7
E,2018-10-29 12:31,3708,7,3708,7
E,2018-10-29 12:31,3715,14,3715,14
E,2018-10-29 12:32,3717,16,3717,16
E,2018-10-29 12:32,3711,10,3711,10
E,2018-10-29 12:32,3714,13,3714,13
E,2018-10-29 12:32,3720,18,3720,18
E,2018-10-29 12:32,3708,7,3708,7
E,2018-10-29 12:32,3708,7,3708,7
I,2018-10-29 12:32,3715,14,3715,14
E,2018-10-29 12:33,3708,7,3708,7
E,2018-10-29 12:33,3711,10,3711,10
E,2018-10-29 12:33,3708,7,3708,7
E,2018-10-29 12:33,3708,7,3708,7
E,2018-10-29 12:33,3708,7,3708,7
E,2018-10-29 12:33,3720,18,3720,18
I,2018-10-29 12:34,3715,14,3715,14
I,2018-10-29 12:34,3711,10,3711,10
E,2018-10-29 12:34,3711,10,3711,10
E,2018-10-29 12:34,3711,10,3711,10
E,2018-10-29 12:34,3711,10,3711,10
E,2018-10-29 12:34,3711,10,3711,10
E,2018-10-29 12:34,3708,7,3708,7
I,2018-10-29 12:35,3708,7,3708,7
E,2018-10-29 12:35,3708,7,3708,7
E,2018-10-29 12:35,3711,10,3711,10
E,2018-10-29 12:35,3708,7,3708,7
E,2018-10-29 12:35,3720,18,3720,18
E,2018-10-29 12:35,3711,10,3711,10
E,2018-10-29 12:36,3708,7,3708,7
I,2018-10-29 12:37,3708,7,3708,7
E,2018-10-29 12:37,3711,10,3711,10
E,2018-10-29 12:37,3708,7,3708,7
I,2018-10-29 12:38,3713,12,3715,14
E,2018-10-29 12:38,3711,10,3711,10
E,2018-10-29 12:38,3711,10,3711,10
E,2018-10-29 12:38,3708,7,3708,7
E,2018-10-29 12:39,3708,7,3708,7
E,2018-10-29 12:39,3711,10,3711,10
E,2018-10-29 12:39,3715,14,3715,14
I,2018-10-29 12:40,3718,17,3718,17
I,2018-10-29 12:41,3711,10,3711,10
I,2018-10-29 12:41,3716,15,3716,15
E,2018-10-29 12:41,3711,10,3711,10
E,2018-10-29 12:41,3711,10,3711,10
I,2018-10-29 12:41,3708,7,3708,7
I,2018-10-29 12:42,3720,18,3720,18
E,2018-10-29 12:42,3708,7,3708,7
E,2018-10-29 12:42,3708,7,3708,7
E,2018-10-29 12:42,3708,7,3708,7
E,2018-10-29 12:42,3708,7,3708,7
E,2018-10-29 12:42,3708,7,3708,7
E,2018-10-29 12:42,3724,21,3724,21
I,2018-10-29 12:43,3715,14,3715,14
I,2018-10-29 12:43,3720,18,3720,18
E,2018-10-29 12:43,3711,10,3711,10
E,2018-10-29 12:43,3708,7,3708,7
E,2018-10-29 12:43,3724,21,3724,21
I,2018-10-29 12:43,3720,18,3720,18
E,2018-10-29 12:44,3718,17,3718,17
E,2018-10-29 12:44,3724,21,3724,21
I,2018-10-29 12:44,3711,10,3711,10
E,2018-10-29 12:45,3708,7,3708,7
E,2018-10-29 12:45,3715,14,5141,24
E,2018-10-29 12:46,3708,7,3708,7
E,2018-10-29 12:46,3708,7,3708,7
E,2018-10-29 12:46,3711,10,3711,10
E,2018-10-29 12:46,3708,7,3708,7
E,2018-10-29 12:46,3711,10,3711,10
I,2018-10-29 12:47,3717,16,3717,16
E,2018-10-29 12:47,3711,10,3711,10
E,2018-10-29 12:47,3711,10,3711,10
E,2018-10-29 12:47,3711,10,3711,10
E,2018-10-29 12:47,3708,7,3708,7
E,2018-10-29 12:47,3708,7,3708,7
E,2018-10-29 12:47,3708,7,3708,7
I,2018-10-29 12:47,3711,10,3711,10
I,2018-10-29 12:47,3709,8,3715,14
I,2018-10-29 12:48,3717,16,3717,16
I,2018-10-29 12:48,3715,14,3715,14
E,2018-10-29 12:48,3711,10,3711,10
E,2018-10-29 12:48,3708,7,3708,7
I,2018-10-29 12:48,3725,22,5301,24
I,2018-10-29 12:48,3715,14,3715,14
I,2018-10-29 12:50,3711,10,3711,10
I,2018-10-29 12:50,3717,16,3717,16
I,2018-10-29 12:50,3711,10,3711,10
E,2018-10-29 12:50,3708,7,3708,7
I,2018-10-29 12:50,3717,16,3717,16
I,2018-10-29 12:51,3711,10,3711,10
E,2018-10-29 12:51,3715,14,3715,14
