I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,DELAY
I,2018-10-31 17:01:13,3711,3711,92218
E,2018-10-31 17:01:25,3716,5301,92224
E,2018-10-31 17:01:29,3716,5301,92225
E,2018-10-31 17:01:33,3708,3708,92227
E,2018-10-31 17:01:33,3717,3711,92227
E,2018-10-31 17:01:39,3708,3708,92230
E,2018-10-31 17:01:43,3720,3720,92232
E,2018-10-31 17:01:52,3708,3708,92236
E,2018-10-31 17:01:53,3712,9404,92237
E,2018-10-31 17:02:15,3708,3708,92247
E,2018-10-31 17:02:18,3712,3708,92249
E,2018-10-31 17:02:25,3708,3708,92252
E,2018-10-31 17:02:30,3708,3708,92254
E,2018-10-31 17:02:32,3708,3708,92255
E,2018-10-31 17:02:42,3715,3715,92260
E,2018-10-31 17:02:42,3708,3708,92260
E,2018-10-31 17:02:49,3711,3711,92263
I,2018-10-31 17:02:50,3713,5301,92264
I,2018-10-31 17:03:05,3711,3711,92271
I,2018-10-31 17:03:15,3716,5301,92275
I,2018-10-31 17:03:15,3711,3711,92275
E,2018-10-31 17:03:19,3711,3711,92277
E,2018-10-31 17:03:28,3708,3708,92282
E,2018-10-31 17:03:38,3711,3711,92286
E,2018-10-31 17:03:45,3715,3715,92290
I,2018-10-31 17:04:03,3720,3720,92298
I,2018-10-31 17:04:03,3715,3715,92298
E,2018-10-31 17:04:04,3711,3711,92299
E,2018-10-31 17:04:06,3711,3711,92300
E,2018-10-31 17:04:18,3716,5301,92305
E,2018-10-31 17:04:21,3717,3708,92307
E,2018-10-31 17:04:22,3720,3720,92307
E,2018-10-31 17:04:25,3708,3708,92309
E,2018-10-31 17:04:25,3711,3711,92309
E,2018-10-31 17:04:38,3715,3715,92315
E,2018-10-31 17:04:44,3708,3708,92317
E,2018-10-31 17:04:45,3717,3717,92318
E,2018-10-31 17:04:46,3715,3715,92318
E,2018-10-31 17:04:50,3708,3708,92320
I,2018-10-31 17:05:00,3715,3715,92325
E,2018-10-31 17:05:05,3720,3720,92327
E,2018-10-31 17:05:15,3714,3714,92332
E,2018-10-31 17:05:18,3715,3715,92334
E,2018-10-31 17:05:23,3708,3708,92336
E,2018-10-31 17:05:24,3708,3708,92336
E,2018-10-31 17:05:25,3715,5141,92337
E,2018-10-31 17:05:27,3708,3708,92338
E,2018-10-31 17:05:28,3711,3711,92338
E,2018-10-31 17:05:43,3726,3711,92345
E,2018-10-31 17:05:53,3726,3708,92350
E,2018-10-31 17:05:56,3726,3708,92351
I,2018-10-31 17:06:03,3704,3704,92355
I,2018-10-31 17:06:15,3716,5301,92360
E,2018-10-31 17:06:18,3709,3708,92362
E,2018-10-31 17:06:20,3720,3720,92363
E,2018-10-31 17:06:23,3715,3715,92364
E,2018-10-31 17:06:31,3715,3715,92368
E,2018-10-31 17:06:33,3708,3708,92369
E,2018-10-31 17:06:41,3720,3720,92373
E,2018-10-31 17:06:41,3708,3708,92373
E,2018-10-31 17:06:49,3711,3711,92376
E,2018-10-31 17:06:56,3714,3714,92380
I,2018-10-31 17:07:02,3711,3711,92383
E,2018-10-31 17:07:03,3708,3708,92383
E,2018-10-31 17:07:09,3714,3708,92386
E,2018-10-31 17:07:10,3708,3708,92386
E,2018-10-31 17:07:13,3708,3708,92388
E,2018-10-31 17:07:20,3708,3708,92391
E,2018-10-31 17:07:22,3715,3715,92392
E,2018-10-31 17:07:36,3711,3711,92399
E,2018-10-31 17:07:46,3715,3715,92403
E,2018-10-31 17:07:47,3714,3711,92404
E,2018-10-31 17:07:50,3712,3708,92405
I,2018-10-31 17:07:56,3715,3715,92408
E,2018-10-31 17:08:00,3715,3715,92410
E,2018-10-31 17:08:19,3708,3708,92419
E,2018-10-31 17:08:19,3712,3708,92419
E,2018-10-31 17:08:19,3708,3708,92419
E,2018-10-31 17:08:19,3708,3708,92419
E,2018-10-31 17:08:22,3711,3711,92420
E,2018-10-31 17:08:33,3706,3708,92426
E,2018-10-31 17:08:42,3708,3708,92430
E,2018-10-31 17:08:46,3708,3708,92432
E,2018-10-31 17:08:52,3708,3708,92435
E,2018-10-31 17:08:54,3715,3715,92435
E,2018-10-31 17:09:12,3717,3717,92444
E,2018-10-31 17:09:12,3708,3708,92444
E,2018-10-31 17:09:32,3711,3711,92453
E,2018-10-31 17:09:35,3715,3715,92455
E,2018-10-31 17:09:35,3717,3717,92455
E,2018-10-31 17:09:43,3708,3708,92459
E,2018-10-31 17:09:58,3711,3711,92466
I,2018-10-31 17:10:00,3711,3711,92467
I,2018-10-31 17:10:05,3717,3717,92469
I,2018-10-31 17:10:05,3711,3711,92469
E,2018-10-31 17:10:11,3715,3715,92472
E,2018-10-31 17:10:15,3708,3708,92474
E,2018-10-31 17:10:16,3708,3708,92474
E,2018-10-31 17:10:19,3708,3708,92476
E,2018-10-31 17:10:21,3715,3715,92477
E,2018-10-31 17:10:22,3714,3714,92477
E,2018-10-31 17:10:25,3715,3715,92478
E,2018-10-31 17:10:29,3708,3708,92480
E,2018-10-31 17:10:39,3708,3708,92485
E,2018-10-31 17:10:45,3717,3717,92488
E,2018-10-31 17:10:51,3708,3708,92491
I,2018-10-31 17:11:04,3715,4604,92497
E,2018-10-31 17:11:05,3717,3708,92497
E,2018-10-31 17:11:08,3708,3708,92499
E,2018-10-31 17:11:09,3708,3708,92499
E,2018-10-31 17:11:17,3720,3720,92503
E,2018-10-31 17:11:21,3715,3715,92505
E,2018-10-31 17:11:28,3712,3708,92508
E,2018-10-31 17:11:28,3715,3715,92508
E,2018-10-31 17:11:28,3708,3708,92508
E,2018-10-31 17:11:32,3715,3715,92510
E,2018-10-31 17:11:32,3715,3715,92510
E,2018-10-31 17:11:32,3720,3720,92510
E,2018-10-31 17:11:38,3708,3708,92513
E,2018-10-31 17:11:41,3708,3708,92514
E,2018-10-31 17:11:41,3708,3708,92514
E,2018-10-31 17:11:51,3708,3708,92519
E,2018-10-31 17:11:58,3712,3708,92522
E,2018-10-31 17:12:12,3708,3708,92529
E,2018-10-31 17:12:18,3708,3708,92532
E,2018-10-31 17:12:20,3720,3720,92533
E,2018-10-31 17:12:21,3708,3708,92533
E,2018-10-31 17:12:31,3708,3708,92538
E,2018-10-31 17:12:31,3715,3715,92538
E,2018-10-31 17:12:37,3711,3711,92541
E,2018-10-31 17:12:57,3708,3708,92550
I,2018-10-31 17:13:07,3720,3715,92555
E,2018-10-31 17:13:12,3715,3715,92557
E,2018-10-31 17:13:17,3708,3708,92560
E,2018-10-31 17:13:20,3711,3711,92561
E,2018-10-31 17:13:30,3717,3717,92566
E,2018-10-31 17:13:38,3714,3708,92570
E,2018-10-31 17:13:43,3708,3708,92572
E,2018-10-31 17:13:44,3715,2233,92572
E,2018-10-31 17:13:44,3708,3708,92572
E,2018-10-31 17:13:53,3708,3708,92577
I,2018-10-31 17:13:56,3720,3720,92578
I,2018-10-31 17:14:10,3720,3715,92585
I,2018-10-31 17:14:10,3720,3720,92585
I,2018-10-31 17:14:10,3720,3720,92585
E,2018-10-31 17:14:20,3708,3708,92589
E,2018-10-31 17:14:21,3708,3708,92590
E,2018-10-31 17:14:39,3715,3715,92598
E,2018-10-31 17:14:40,3708,3708,92599
E,2018-10-31 17:14:42,3708,3708,92600
E,2018-10-31 17:14:42,3708,3708,92600
E,2018-10-31 17:14:50,3714,3714,92604
E,2018-10-31 17:14:52,3712,3708,92604
E,2018-10-31 17:14:53,3714,3711,92605
I,2018-10-31 17:15:02,3715,3715,92609
I,2018-10-31 17:15:12,3720,3720,92614
I,2018-10-31 17:15:17,3720,3720,92616
E,2018-10-31 17:15:23,3715,3715,92619
E,2018-10-31 17:15:27,3714,3714,92621
E,2018-10-31 17:15:35,3708,3708,92625
E,2018-10-31 17:15:49,3708,3708,92631
E,2018-10-31 17:15:55,3711,3711,92634
I,2018-10-31 17:16:02,3720,3720,92638
I,2018-10-31 17:16:05,3713,5141,92639
E,2018-10-31 17:16:06,3715,3715,92639
E,2018-10-31 17:16:11,3708,3708,92642
E,2018-10-31 17:16:12,3708,3708,92642
E,2018-10-31 17:16:15,3708,3708,92644
E,2018-10-31 17:16:15,3715,3715,92644
E,2018-10-31 17:16:22,3708,3708,92647
E,2018-10-31 17:16:22,3708,3708,92647
E,2018-10-31 17:16:23,3715,3715,92647
E,2018-10-31 17:16:31,3708,3708,92651
E,2018-10-31 17:16:32,3716,5301,92652
E,2018-10-31 17:16:58,3714,3715,92664
E,2018-10-31 17:17:04,3708,3708,92667
E,2018-10-31 17:17:12,3708,3708,92671
E,2018-10-31 17:17:15,3714,3708,92672
E,2018-10-31 17:17:19,3708,3708,92674
E,2018-10-31 17:17:34,3708,3708,92681
E,2018-10-31 17:17:41,3715,3715,92684
E,2018-10-31 17:17:52,3708,3708,92689
E,2018-10-31 17:17:54,3708,3708,92690
I,2018-10-31 17:18:05,3726,3711,92696
I,2018-10-31 17:18:14,3720,3720,92700
I,2018-10-31 17:18:17,3711,3711,92701
E,2018-10-31 17:18:18,3708,3708,92702
E,2018-10-31 17:18:21,3708,3708,92703
E,2018-10-31 17:18:24,3708,3708,92705
E,2018-10-31 17:18:27,3708,3708,92706
E,2018-10-31 17:18:28,3708,3708,92706
E,2018-10-31 17:18:38,3708,3708,92711
E,2018-10-31 17:18:46,3708,3708,92715
E,2018-10-31 17:18:50,3708,3708,92717
E,2018-10-31 17:18:50,3708,3708,92717
I,2018-10-31 17:18:50,3715,3715,92717
E,2018-10-31 17:19:03,3716,5301,92723
E,2018-10-31 17:19:04,3714,3708,92723
E,2018-10-31 17:19:10,3708,3708,92726
E,2018-10-31 17:19:16,3708,3708,92729
E,2018-10-31 17:19:18,3708,3708,92730
E,2018-10-31 17:19:25,3708,3708,92733
E,2018-10-31 17:19:38,3717,3717,92739
E,2018-10-31 17:19:49,3706,3711,92745
E,2018-10-31 17:19:55,3716,5301,92747
I,2018-10-31 17:20:15,3720,3720,92757
E,2018-10-31 17:20:17,3711,3711,92758
E,2018-10-31 17:20:31,3711,3711,92764
E,2018-10-31 17:20:32,3708,3708,92765
E,2018-10-31 17:20:33,3714,3708,92765
E,2018-10-31 17:20:34,3708,3708,92766
E,2018-10-31 17:20:38,3708,3708,92768
E,2018-10-31 17:20:39,3712,9404,92768
E,2018-10-31 17:20:41,3717,3709,92769
E,2018-10-31 17:21:01,3708,3708,92779
E,2018-10-31 17:21:20,3708,3708,92788
E,2018-10-31 17:21:21,3708,3708,92788
E,2018-10-31 17:21:26,3708,3708,92790
E,2018-10-31 17:21:30,3708,3708,92792
I,2018-10-31 17:22:00,3711,3711,92806
I,2018-10-31 17:22:04,3715,3715,92808
E,2018-10-31 17:22:06,3708,3708,92809
E,2018-10-31 17:22:10,3708,3708,92811
E,2018-10-31 17:22:16,3715,3715,92814
E,2018-10-31 17:22:17,3711,3711,92815
E,2018-10-31 17:22:20,3708,3708,92816
E,2018-10-31 17:22:20,3715,3715,92816
E,2018-10-31 17:22:26,3711,3711,92819
E,2018-10-31 17:22:30,3720,3720,92821
E,2018-10-31 17:22:36,3715,3715,92823
E,2018-10-31 17:22:39,3717,3717,92825
E,2018-10-31 17:22:46,3711,3711,92828
E,2018-10-31 17:22:56,3708,3708,92833
E,2018-10-31 17:23:09,3715,3715,92839
E,2018-10-31 17:23:09,3708,3708,92839
E,2018-10-31 17:23:29,3708,3708,92848
I,2018-10-31 17:24:08,3715,3715,92867
E,2018-10-31 17:24:11,3711,3711,92868
