I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,,,
E,2018-10-30 10:22:15,3715,3715,110,69375.07867,0.050000001,3.775959815,
E,2018-10-30 10:22:16,3714,3714,601,69375.70799,0.008333335,0.629326768,
E,2018-10-30 10:22:18,3709,3709,301,69376.96665,0.016666665,1.25865314,
E,2018-10-30 10:22:19,3711,3711,502,69377.59597,0.00833333,0.629326372,
E,2018-10-30 10:22:19,3711,3711,502,69377.59597,0,0,
E,2018-10-30 10:22:19,3708,3708,142,69377.59597,0,0,
E,2018-10-30 10:22:19,3711,3711,116,69377.59597,0,0,
E,2018-10-30 10:22:22,3715,3715,142,69379.48395,0.025000001,1.887979907,
E,2018-10-30 10:22:22,3708,3708,110,69379.48395,0,0,
E,2018-10-30 10:22:25,3708,3708,143,69381.37193,0.025000001,1.887979907,
E,2018-10-30 10:22:25,3714,3714,215,69381.37193,0,0,
E,2018-10-30 10:22:28,3708,3708,142,69383.25991,0.025000001,1.887979907,
E,2018-10-30 10:22:36,3714,3714,116,69388.29453,0.066666667,5.034612954,
E,2018-10-30 10:22:36,3711,3711,143,69388.29453,0,0,
E,2018-10-30 10:22:42,3714,3714,116,69392.07049,0.050000001,3.775959815,
E,2018-10-30 10:22:45,3713,5301,143,69393.95846,0.025000001,1.887979907,
E,2018-10-30 10:22:46,3711,3711,110,69394.58779,0.00833333,0.629326372,
E,2018-10-30 10:22:52,3713,5301,143,69398.36375,0.050000001,3.775959815,
E,2018-10-30 10:22:52,3708,3708,122,69398.36375,0,0,
E,2018-10-30 10:22:54,3713,5301,143,69399.6224,0.016666665,1.25865314,
E,2018-10-30 10:22:55,3712,3712,304,69400.25173,0.008333335,0.629326768,
E,2018-10-30 10:22:57,3712,3712,143,69401.51038,0.016666665,1.25865314,
I,2018-10-30 10:22:59,3725,3725,142,69402.76904,0.016666671,1.258653535,
I,2018-10-30 10:23:00,3708,3708,143,69403.39836,0.00833333,0.629326372,
I,2018-10-30 10:23:03,3715,3715,132,69405.28634,0.025000001,1.887979907,
I,2018-10-30 10:23:08,3711,3711,316,69408.43298,0.041666666,3.146633047,
I,2018-10-30 10:23:12,3711,3711,303,69410.95028,0.033333336,2.517306675,
I,2018-10-30 10:23:14,3713,3715,143,69412.20894,0.016666665,1.25865314,
E,2018-10-30 10:23:16,3708,3708,143,69413.46759,0.016666665,1.25865314,
E,2018-10-30 10:23:17,3717,3717,142,69414.09692,0.008333335,0.629326768,
E,2018-10-30 10:23:19,3713,5301,305,69415.35557,0.016666665,1.25865314,
E,2018-10-30 10:23:19,3712,3712,502,69415.35557,0,0,
E,2018-10-30 10:23:26,3708,3708,142,69419.76086,0.058333336,4.405286582,
E,2018-10-30 10:23:27,3708,3708,116,69420.39018,0.00833333,0.629326372,
E,2018-10-30 10:23:27,3708,3708,116,69420.39018,0,0,
E,2018-10-30 10:23:28,3711,3711,141,69421.01951,0.008333335,0.629326768,
E,2018-10-30 10:23:30,3709,3709,142,69422.27816,0.016666665,1.25865314,
E,2018-10-30 10:23:30,3708,3708,502,69422.27816,0,0,
E,2018-10-30 10:23:30,3708,3708,110,69422.27816,0,0,
E,2018-10-30 10:23:33,3708,3708,410,69424.16614,0.025000001,1.887979907,
E,2018-10-30 10:23:34,3715,3715,143,69424.79547,0.008333335,0.629326768,
E,2018-10-30 10:23:43,3717,3717,132,69430.45941,0.074999997,5.663939326,
E,2018-10-30 10:23:44,3711,3711,143,69431.08874,0.008333335,0.629326768,
E,2018-10-30 10:23:51,3711,3711,311,69435.49402,0.058333331,4.405286187,
E,2018-10-30 10:23:51,3713,5301,142,69435.49402,0,0,
E,2018-10-30 10:23:52,3708,3708,116,69436.12335,0.008333335,0.629326768,
I,2018-10-30 10:23:53,3711,3711,143,69436.75267,0.00833333,0.629326372,
I,2018-10-30 10:24:03,3725,3725,142,69443.04594,0.083333337,6.293266489,
I,2018-10-30 10:24:04,3715,3715,142,69443.67527,0.00833333,0.629326372,
I,2018-10-30 10:24:05,3713,3715,412,69444.30459,0.008333335,0.629326768,
I,2018-10-30 10:24:06,3711,3711,110,69444.93392,0.008333335,0.629326768,
I,2018-10-30 10:24:09,3711,3711,132,69446.8219,0.025000001,1.887979907,
I,2018-10-30 10:24:15,3714,3714,502,69450.59786,0.049999996,3.775959419,
E,2018-10-30 10:24:15,3708,3708,110,69450.59786,0,0,
E,2018-10-30 10:24:16,3715,3715,116,69451.22719,0.008333335,0.629326768,
E,2018-10-30 10:24:16,3720,3720,310,69451.22719,0,0,
E,2018-10-30 10:24:17,3711,3711,601,69451.85651,0.008333335,0.629326768,
E,2018-10-30 10:24:17,3708,3708,304,69451.85651,0,0,
E,2018-10-30 10:24:17,3726,3708,143,69451.85651,0,0,
E,2018-10-30 10:24:20,3713,5301,110,69453.74449,0.024999995,1.887979512,
E,2018-10-30 10:24:20,3708,3708,142,69453.74449,0,0,
E,2018-10-30 10:24:22,3712,3712,116,69455.00315,0.016666671,1.258653535,
E,2018-10-30 10:24:24,3715,3715,301,69456.2618,0.016666665,1.25865314,
E,2018-10-30 10:24:24,3708,3708,132,69456.2618,0,0,
E,2018-10-30 10:24:25,3708,3708,110,69456.89113,0.008333335,0.629326768,
E,2018-10-30 10:24:26,3711,3711,142,69457.52045,0.00833333,0.629326372,
E,2018-10-30 10:24:27,3713,5301,502,69458.14978,0.008333335,0.629326768,
E,2018-10-30 10:24:30,3708,3708,142,69460.03776,0.025000001,1.887979907,
E,2018-10-30 10:24:34,3711,3711,116,69462.55507,0.033333331,2.517306279,
E,2018-10-30 10:24:37,3713,5301,402,69464.44305,0.025000001,1.887979907,
E,2018-10-30 10:24:41,3714,3714,143,69466.96035,0.033333336,2.517306675,
E,2018-10-30 10:24:41,3708,3708,112,69466.96035,0,0,
I,2018-10-30 10:24:42,3711,3711,305,69467.58968,0.00833333,0.629326372,
I,2018-10-30 10:24:47,3720,3720,136,69470.73631,0.041666666,3.146633047,
I,2018-10-30 10:25:06,3711,3711,143,69482.69352,0.158333334,11.95720582,
I,2018-10-30 10:25:07,3711,3711,429,69483.32285,0.008333335,0.629326768,
I,2018-10-30 10:25:07,3706,3706,116,69483.32285,0,0,
I,2018-10-30 10:25:10,3711,3711,143,69485.21082,0.025000001,1.887979907,
I,2018-10-30 10:25:11,3715,3715,110,69485.84015,0.00833333,0.629326372,
I,2018-10-30 10:25:13,3711,3711,502,69487.0988,0.016666671,1.258653535,
E,2018-10-30 10:25:21,3708,3708,143,69492.13342,0.066666667,5.034612954,
E,2018-10-30 10:25:21,3708,3708,142,69492.13342,0,0,
E,2018-10-30 10:25:22,3711,3711,303,69492.76274,0.00833333,0.629326372,
E,2018-10-30 10:25:23,3713,5301,142,69493.39207,0.008333335,0.629326768,
E,2018-10-30 10:25:23,3715,3715,132,69493.39207,0,0,
E,2018-10-30 10:25:30,3708,3708,136,69497.79736,0.058333331,4.405286187,
E,2018-10-30 10:25:31,3715,3715,143,69498.42668,0.008333335,0.629326768,
E,2018-10-30 10:25:38,3712,3712,112,69502.83197,0.058333331,4.405286187,
E,2018-10-30 10:25:38,3709,3709,309,69502.83197,0,0,
E,2018-10-30 10:25:39,3708,3708,143,69503.4613,0.008333335,0.629326768,
E,2018-10-30 10:25:39,3711,3711,142,69503.4613,0,0,
E,2018-10-30 10:25:48,3713,5301,142,69509.12524,0.075000002,5.663939722,
E,2018-10-30 10:25:48,3713,5301,143,69509.12524,0,0,
E,2018-10-30 10:25:48,3717,3714,143,69509.12524,0,0,
E,2018-10-30 10:25:52,3711,3711,143,69511.64254,0.033333331,2.517306279,
E,2018-10-30 10:25:55,3708,3708,116,69513.53052,0.025000001,1.887979907,
E,2018-10-30 10:25:58,3708,3708,136,69515.4185,0.025000001,1.887979907,
I,2018-10-30 10:26:04,3725,3725,142,69519.19446,0.050000001,3.775959815,
I,2018-10-30 10:26:04,3715,3715,132,69519.19446,0,0,
I,2018-10-30 10:26:05,3725,3725,410,69519.82379,0.00833333,0.629326372,
I,2018-10-30 10:26:05,3725,3725,142,69519.82379,0,0,
I,2018-10-30 10:26:05,3711,3711,143,69519.82379,0,0,
I,2018-10-30 10:26:05,3708,3708,110,69519.82379,0,0,
I,2018-10-30 10:26:05,3711,3711,309,69519.82379,0,0,
I,2018-10-30 10:26:05,3720,3720,143,69519.82379,0,0,
I,2018-10-30 10:26:18,3711,3711,502,69528.00504,0.108333338,8.181246397,
E,2018-10-30 10:26:18,3711,3711,110,69528.00504,0,0,
E,2018-10-30 10:26:18,3711,3711,502,69528.00504,0,0,
E,2018-10-30 10:26:20,3715,3715,116,69529.26369,0.016666665,1.25865314,
E,2018-10-30 10:26:22,3713,5301,142,69530.52234,0.016666665,1.25865314,
E,2018-10-30 10:26:23,3708,3708,142,69531.15167,0.008333335,0.629326768,
E,2018-10-30 10:26:23,3708,3708,502,69531.15167,0,0,
E,2018-10-30 10:26:23,3708,3708,142,69531.15167,0,0,
E,2018-10-30 10:26:23,3708,3708,601,69531.15167,0,0,
E,2018-10-30 10:26:23,3718,3718,429,69531.15167,0,0,
E,2018-10-30 10:26:24,3714,3714,502,69531.78099,0.00833333,0.629326372,
E,2018-10-30 10:26:25,3713,5301,442,69532.41032,0.008333335,0.629326768,
E,2018-10-30 10:26:28,3711,3711,307,69534.2983,0.025000001,1.887979907,
E,2018-10-30 10:26:35,3713,5301,129,69538.70359,0.058333331,4.405286187,
E,2018-10-30 10:26:40,3715,7902,142,69541.85022,0.041666666,3.146633047,
E,2018-10-30 10:26:42,3709,3709,501,69543.10887,0.016666671,1.258653535,
E,2018-10-30 10:26:47,3708,3708,305,69546.25551,0.041666666,3.146633047,
E,2018-10-30 10:26:47,3708,3708,142,69546.25551,0,0,
E,2018-10-30 10:26:47,3713,5301,601,69546.25551,0,0,
E,2018-10-30 10:26:51,3708,3708,432,69548.77281,0.033333331,2.517306279,
I,2018-10-30 10:26:52,3714,3714,116,69549.40214,0.008333335,0.629326768,
I,2018-10-30 10:26:55,3717,3717,129,69551.29012,0.025000001,1.887979907,
I,2018-10-30 10:27:00,3715,3715,136,69554.43675,0.041666666,3.146633047,
I,2018-10-30 10:27:03,3715,3715,111,69556.32473,0.025000001,1.887979907,
I,2018-10-30 10:27:05,3715,3715,502,69557.58339,0.016666665,1.25865314,
I,2018-10-30 10:27:05,3725,3715,502,69557.58339,0,0,
I,2018-10-30 10:27:05,3708,3708,116,69557.58339,0,0,
E,2018-10-30 10:27:07,3708,3708,129,69558.84204,0.016666665,1.25865314,
E,2018-10-30 10:27:09,3712,3708,303,69560.10069,0.016666671,1.258653535,
E,2018-10-30 10:27:09,3708,3708,132,69560.10069,0,0,
E,2018-10-30 10:27:16,3708,3708,502,69564.50598,0.058333331,4.405286187,
E,2018-10-30 10:27:16,3708,3708,502,69564.50598,0,0,
E,2018-10-30 10:27:19,3708,3708,502,69566.39396,0.025000001,1.887979907,
E,2018-10-30 10:27:20,3713,5301,502,69567.02329,0.00833333,0.629326372,
E,2018-10-30 10:27:21,3708,3708,309,69567.65261,0.008333335,0.629326768,
E,2018-10-30 10:27:26,3717,3717,133,69570.79925,0.041666666,3.146633047,
E,2018-10-30 10:27:26,3708,3708,326,69570.79925,0,0,
E,2018-10-30 10:27:30,3715,3715,110,69573.31655,0.033333336,2.517306675,
E,2018-10-30 10:27:30,3715,3715,142,69573.31655,0,0,
E,2018-10-30 10:27:36,3713,5301,502,69577.09251,0.050000001,3.775959815,
E,2018-10-30 10:27:42,3715,3715,129,69580.86847,0.049999996,3.775959419,
E,2018-10-30 10:27:42,3708,3708,133,69580.86847,0,0,
E,2018-10-30 10:27:42,3711,3711,502,69580.86847,0,0,
E,2018-10-30 10:27:46,3711,3711,116,69583.38578,0.033333336,2.517306675,
E,2018-10-30 10:27:46,3717,3717,304,69583.38578,0,0,
E,2018-10-30 10:27:46,3712,3712,609,69583.38578,0,0,
I,2018-10-30 10:28:03,3715,3715,133,69594.08433,0.141666668,10.69855268,
I,2018-10-30 10:28:07,3722,3711,305,69596.60164,0.033333331,2.517306279,
I,2018-10-30 10:28:13,3703,3703,502,69600.3776,0.050000001,3.775959815,
E,2018-10-30 10:28:15,3708,3708,142,69601.63625,0.016666665,1.25865314,
E,2018-10-30 10:28:16,3713,5301,419,69602.26558,0.008333335,0.629326768,
E,2018-10-30 10:28:22,3713,5301,143,69606.04154,0.049999996,3.775959419,
E,2018-10-30 10:28:26,3708,3708,502,69608.55884,0.033333336,2.517306675,
E,2018-10-30 10:28:26,3709,3708,502,69608.55884,0,0,
E,2018-10-30 10:28:26,3713,5301,132,69608.55884,0,0,
E,2018-10-30 10:28:31,3708,3708,141,69611.70548,0.041666666,3.146633047,
E,2018-10-30 10:28:35,3711,3711,143,69614.22278,0.033333336,2.517306675,
E,2018-10-30 10:28:36,3711,3711,141,69614.85211,0.00833333,0.629326372,
E,2018-10-30 10:28:37,3714,3714,116,69615.48144,0.008333335,0.629326768,
E,2018-10-30 10:28:49,3715,3715,143,69623.03335,0.099999997,7.551919233,
E,2018-10-30 10:28:56,3714,3714,601,69627.43864,0.058333336,4.405286582,
E,2018-10-30 10:28:56,3711,3711,502,69627.43864,0,0,
E,2018-10-30 10:28:56,3708,3708,344,69627.43864,0,0,
I,2018-10-30 10:28:59,3708,3708,601,69629.32662,0.025000001,1.887979907,
I,2018-10-30 10:29:06,3715,3715,129,69633.73191,0.058333331,4.405286187,
I,2018-10-30 10:29:09,3720,3720,141,69635.61989,0.025000001,1.887979907,
I,2018-10-30 10:29:12,3711,3711,116,69637.50787,0.025000001,1.887979907,
I,2018-10-30 10:29:16,3715,3715,110,69640.02517,0.033333331,2.517306279,
E,2018-10-30 10:29:17,3714,3714,303,69640.6545,0.008333335,0.629326768,
E,2018-10-30 10:29:19,3717,3717,502,69641.91315,0.016666665,1.25865314,
E,2018-10-30 10:29:22,3708,3708,344,69643.80113,0.025000001,1.887979907,
E,2018-10-30 10:29:30,3711,3711,502,69648.83575,0.066666667,5.034612954,
E,2018-10-30 10:29:30,3714,3714,129,69648.83575,0,0,
E,2018-10-30 10:29:31,3715,3715,502,69649.46507,0.008333335,0.629326768,
E,2018-10-30 10:29:33,3708,3708,502,69650.72373,0.016666665,1.25865314,
E,2018-10-30 10:29:36,3713,5301,141,69652.61171,0.025000001,1.887979907,
E,2018-10-30 10:29:36,3713,5317,303,69652.61171,0,0,
E,2018-10-30 10:29:38,3713,5317,502,69653.87036,0.016666665,1.25865314,
E,2018-10-30 10:29:43,3711,3711,410,69657.01699,0.041666666,3.146633047,
E,2018-10-30 10:29:46,3715,3715,502,69658.90497,0.025000001,1.887979907,
E,2018-10-30 10:29:47,3714,3714,344,69659.5343,0.008333335,0.629326768,
E,2018-10-30 10:29:56,3711,3711,116,69665.19824,0.074999997,5.663939326,
E,2018-10-30 10:29:56,3725,3711,310,69665.19824,0,0,
E,2018-10-30 10:29:56,3713,5301,115,69665.19824,0,0,
E,2018-10-30 10:29:56,3703,3703,142,69665.19824,0,0,
E,2018-10-30 10:29:56,3713,5301,502,69665.19824,0,0,
E,2018-10-30 10:29:57,3708,3708,309,69665.82756,0.008333335,0.629326768,
E,2018-10-30 10:29:57,3717,3717,304,69665.82756,0,0,
E,2018-10-30 10:29:57,3708,3708,502,69665.82756,0,0,
E,2018-10-30 10:29:58,3708,3708,142,69666.45689,0.008333335,0.629326768,
E,2018-10-30 10:29:58,3708,3708,502,69666.45689,0,0,
E,2018-10-30 10:29:58,3712,3712,136,69666.45689,0,0,
E,2018-10-30 10:29:58,3708,3708,129,69666.45689,0,0,
E,2018-10-30 10:29:58,3708,3708,304,69666.45689,0,0,
I,2018-10-30 10:29:58,3725,3725,132,69666.45689,0,0,
I,2018-10-30 10:29:58,3713,5301,116,69666.45689,0,0,
I,2018-10-30 10:30:00,3717,3711,601,69667.71554,0.016666665,1.25865314,
I,2018-10-30 10:30:00,3714,3717,502,69667.71554,0,0,
I,2018-10-30 10:30:04,3725,3725,502,69670.23285,0.033333336,2.517306675,
I,2018-10-30 10:30:07,3705,3705,132,69672.12083,0.024999995,1.887979512,
I,2018-10-30 10:30:08,3715,3715,142,69672.75016,0.008333335,0.629326768,
I,2018-10-30 10:30:08,3715,3715,115,69672.75016,0,0,
E,2018-10-30 10:30:17,3713,5301,601,69678.4141,0.075000002,5.663939722,
E,2018-10-30 10:30:17,3711,2248,502,69678.4141,0,0,
E,2018-10-30 10:30:20,3715,3715,132,69680.30208,0.025000001,1.887979907,
E,2018-10-30 10:30:21,3720,3720,107,69680.9314,0.00833333,0.629326372,
E,2018-10-30 10:30:21,3715,101,502,69680.9314,0,0,
E,2018-10-30 10:30:23,3712,3712,502,69682.19006,0.016666665,1.25865314,
E,2018-10-30 10:30:24,3714,3714,303,69682.81938,0.008333335,0.629326768,
E,2018-10-30 10:30:27,3726,3726,305,69684.70736,0.025000001,1.887979907,
E,2018-10-30 10:30:27,3711,3711,142,69684.70736,0,0,
E,2018-10-30 10:30:28,3708,3708,116,69685.33669,0.008333335,0.629326768,
E,2018-10-30 10:30:29,3714,3714,110,69685.96602,0.00833333,0.629326372,
E,2018-10-30 10:30:34,3711,3711,502,69689.11265,0.041666666,3.146633047,
E,2018-10-30 10:30:34,3715,101,143,69689.11265,0,0,
E,2018-10-30 10:30:34,3708,3708,312,69689.11265,0,0,
E,2018-10-30 10:30:34,3708,3708,303,69689.11265,0,0,
E,2018-10-30 10:30:35,3708,3708,310,69689.74198,0.008333335,0.629326768,
E,2018-10-30 10:30:35,3708,3708,116,69689.74198,0,0,
E,2018-10-30 10:30:41,3713,5301,303,69693.51794,0.050000001,3.775959815,
E,2018-10-30 10:30:41,3708,3708,423,69693.51794,0,0,
E,2018-10-30 10:30:48,3713,5141,142,69697.92322,0.058333331,4.405286187,
E,2018-10-30 10:30:48,3708,3708,116,69697.92322,0,0,
E,2018-10-30 10:30:48,3711,3711,138,69697.92322,0,0,
E,2018-10-30 10:30:48,3713,5301,344,69697.92322,0,0,
E,2018-10-30 10:30:49,3708,3708,143,69698.55255,0.008333335,0.629326768,
E,2018-10-30 10:30:50,3713,5301,142,69699.18188,0.00833333,0.629326372,
E,2018-10-30 10:30:53,3714,3714,110,69701.06986,0.025000001,1.887979907,
E,2018-10-30 10:30:58,3708,3708,131,69704.21649,0.041666666,3.146633047,
I,2018-10-30 10:30:58,3713,5301,309,69704.21649,0,0,
I,2018-10-30 10:31:01,3713,5301,224,69706.10447,0.025000001,1.887979907,
I,2018-10-30 10:31:05,3708,3708,502,69708.62178,0.033333336,2.517306675,
I,2018-10-30 10:31:05,3712,3712,133,69708.62178,0,0,
I,2018-10-30 10:31:10,3708,3708,132,69711.76841,0.041666666,3.146633047,
I,2018-10-30 10:31:10,3713,5141,143,69711.76841,0,0,
I,2018-10-30 10:31:10,3715,3715,303,69711.76841,0,0,
E,2018-10-30 10:31:11,3708,3708,312,69712.39774,0.008333335,0.629326768,
E,2018-10-30 10:31:15,3715,3715,328,69714.91504,0.033333331,2.517306279,
E,2018-10-30 10:31:18,3715,3715,142,69716.80302,0.025000001,1.887979907,
E,2018-10-30 10:31:18,3711,3711,502,69716.80302,0,0,
E,2018-10-30 10:31:19,3715,3715,142,69717.43235,0.008333335,0.629326768,
E,2018-10-30 10:31:21,3708,3708,142,69718.691,0.016666665,1.25865314,
E,2018-10-30 10:31:23,3715,3715,133,69719.94965,0.016666665,1.25865314,
E,2018-10-30 10:31:23,3714,3715,110,69719.94965,0,0,
E,2018-10-30 10:31:25,3712,3712,142,69721.20831,0.016666665,1.25865314,
E,2018-10-30 10:31:27,3717,3711,303,69722.46696,0.016666671,1.258653535,
E,2018-10-30 10:31:31,3726,3711,136,69724.98427,0.033333331,2.517306279,
E,2018-10-30 10:31:32,3708,3708,133,69725.61359,0.008333335,0.629326768,
E,2018-10-30 10:31:35,3708,3708,112,69727.50157,0.025000001,1.887979907,
E,2018-10-30 10:31:41,3714,3714,106,69731.27753,0.049999996,3.775959419,
E,2018-10-30 10:31:42,3713,5301,116,69731.90686,0.008333335,0.629326768,
E,2018-10-30 10:31:42,3708,3708,307,69731.90686,0,0,
E,2018-10-30 10:31:43,3713,5301,142,69732.53619,0.008333335,0.629326768,
E,2018-10-30 10:31:44,3708,3708,129,69733.16551,0.00833333,0.629326372,
E,2018-10-30 10:31:45,3713,5141,502,69733.79484,0.008333335,0.629326768,
E,2018-10-30 10:31:46,3708,3708,502,69734.42417,0.008333335,0.629326768,
E,2018-10-30 10:31:46,3713,5301,502,69734.42417,0,0,
E,2018-10-30 10:31:52,3712,3712,301,69738.20013,0.049999996,3.775959419,
E,2018-10-30 10:31:53,3708,3708,142,69738.82945,0.008333335,0.629326768,
E,2018-10-30 10:31:53,3712,3712,116,69738.82945,0,0,
E,2018-10-30 10:31:59,3713,5301,502,69742.60541,0.050000001,3.775959815,
E,2018-10-30 10:31:59,3713,5301,142,69742.60541,0,0,
E,2018-10-30 10:31:59,3713,5301,502,69742.60541,0,0,
I,2018-10-30 10:32:02,3725,3725,142,69744.49339,0.025000001,1.887979907,
I,2018-10-30 10:32:06,3714,5301,103,69747.0107,0.033333331,2.517306279,
I,2018-10-30 10:32:06,3713,5301,303,69747.0107,0,0,
I,2018-10-30 10:32:07,3703,3703,110,69747.64003,0.008333335,0.629326768,
I,2018-10-30 10:32:16,3711,3711,502,69753.30397,0.074999997,5.663939326,
I,2018-10-30 10:32:16,3712,3712,116,69753.30397,0,0,
I,2018-10-30 10:32:17,3715,3715,502,69753.93329,0.008333335,0.629326768,
I,2018-10-30 10:32:17,3711,3711,131,69753.93329,0,0,
E,2018-10-30 10:32:18,3714,3714,502,69754.56262,0.008333335,0.629326768,
E,2018-10-30 10:32:18,3712,3712,305,69754.56262,0,0,
E,2018-10-30 10:32:20,3714,3714,502,69755.82127,0.016666665,1.25865314,
E,2018-10-30 10:32:20,3708,3708,142,69755.82127,0,0,
E,2018-10-30 10:32:23,3712,3712,502,69757.70925,0.025000001,1.887979907,
E,2018-10-30 10:32:28,3708,3708,502,69760.85588,0.041666666,3.146633047,
E,2018-10-30 10:32:31,3711,3711,502,69762.74386,0.025000001,1.887979907,
E,2018-10-30 10:32:31,3708,3708,127,69762.74386,0,0,
E,2018-10-30 10:32:31,3714,3714,502,69762.74386,0,0,
E,2018-10-30 10:32:32,3714,3714,502,69763.37319,0.00833333,0.629326372,
E,2018-10-30 10:32:32,3714,3714,328,69763.37319,0,0,
E,2018-10-30 10:32:34,3708,3708,352,69764.63184,0.016666671,1.258653535,
E,2018-10-30 10:32:36,3720,3720,601,69765.8905,0.016666665,1.25865314,
E,2018-10-30 10:32:36,3714,3714,502,69765.8905,0,0,
E,2018-10-30 10:32:40,3708,3708,309,69768.4078,0.033333336,2.517306675,
E,2018-10-30 10:32:44,3714,3714,143,69770.92511,0.033333331,2.517306279,
E,2018-10-30 10:32:44,3712,3712,133,69770.92511,0,0,
E,2018-10-30 10:32:44,3715,3715,136,69770.92511,0,0,
I,2018-10-30 10:33:00,3708,3708,330,69780.99434,0.133333333,10.06922591,
I,2018-10-30 10:33:00,3713,5301,306,69780.99434,0,0,
I,2018-10-30 10:33:01,3703,3703,502,69781.62366,0.008333335,0.629326768,
I,2018-10-30 10:33:03,3712,3712,502,69782.88232,0.016666665,1.25865314,
I,2018-10-30 10:33:05,3720,3720,116,69784.14097,0.016666665,1.25865314,
I,2018-10-30 10:33:07,3713,5141,304,69785.39962,0.016666665,1.25865314,
I,2018-10-30 10:33:07,3709,3709,502,69785.39962,0,0,
E,2018-10-30 10:33:08,3714,3714,142,69786.02895,0.008333335,0.629326768,
E,2018-10-30 10:33:09,3712,3712,303,69786.65828,0.008333335,0.629326768,
E,2018-10-30 10:33:09,3713,5301,502,69786.65828,0,0,
E,2018-10-30 10:33:09,3718,3718,502,69786.65828,0,0,
E,2018-10-30 10:33:10,3717,3717,502,69787.2876,0.00833333,0.629326372,
E,2018-10-30 10:33:10,3713,5301,142,69787.2876,0,0,
E,2018-10-30 10:33:18,3717,3717,122,69792.32222,0.066666667,5.034612954,
E,2018-10-30 10:33:24,3708,3708,502,69796.09818,0.050000001,3.775959815,
E,2018-10-30 10:33:27,3708,3708,142,69797.98616,0.025000001,1.887979907,
E,2018-10-30 10:33:27,3708,3708,501,69797.98616,0,0,
E,2018-10-30 10:33:28,3720,3720,111,69798.61548,0.008333335,0.629326768,
E,2018-10-30 10:33:37,3714,3714,226,69804.27942,0.074999997,5.663939326,
E,2018-10-30 10:33:38,3709,3708,502,69804.90875,0.008333335,0.629326768,
E,2018-10-30 10:33:39,3711,3711,116,69805.53807,0.008333335,0.629326768,
E,2018-10-30 10:33:40,3713,5301,141,69806.1674,0.00833333,0.629326372,
E,2018-10-30 10:33:41,3708,3708,305,69806.79673,0.008333335,0.629326768,
